,network_stay,average_monthly_bill_amount,dusage_days,dusage_stddev,vusage_onnet_sum,vusage_onnet_max,vusage_onnet_days,vusage_onnet_avg,vusage_onnet_stddev,vusage_offnet_sum,vusage_offnet_max,vusage_offnet_days,vusage_offnet_stddev,add_on_tot_rental,next_month_plan,device_type_2G,device_type_3G,device_type_4G,device_category_Basic,device_category_Feature phone,device_category_Smartphone,district_name_Colombo,district_name_Jaffna,age_group_30-40
17,0.0032154340836012853,0.39416790376903305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01854655563966692,0.021405126056288845,0.7333333333333333,0.027398830136426338,0.02666118622089461,1,1,0,0,0,1,0,0,0,0
18,0.17363344051446944,0.5309009618696647,1.0,0.04928718963741412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13110539845758354,3,0,0,1,0,0,1,0,0,0
19,0.3954983922829582,0.41411258797217987,0.9,0.002488211923714533,0.0,0.0,0.0,0.0,0.0,0.022331566994700985,0.02451288497800125,0.5,0.03533451678659862,0.02666118622089461,2,0,0,1,0,0,1,0,0,0
20,0.28617363344051444,0.5819789237816881,1.0,0.028342879327690102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03341902313624679,5,0,0,1,0,0,1,0,0,1
21,0.6559485530546624,0.5596444237795537,1.0,0.35371916975890616,0.0,0.0,0.0,0.0,0.0,0.01703255109765329,0.016551435156086317,0.43333333333333335,0.027895170045299948,0.061696658097686374,8,0,0,1,0,0,1,1,0,0
22,0.0932475884244373,0.4715358096395804,1.0,0.08892569060206403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0,1,1,0,1
23,0.4115755627009646,0.46644390615031145,1.0,0.09703467686220746,0.0,0.0,0.0,0.0,0.0,0.01097653292959879,0.009707381800405056,0.5666666666666667,0.013633276025117455,0.03650385604113111,4,0,0,1,0,0,1,1,0,0
24,0.5884244372990354,0.40261763308413967,0.9333333333333333,0.01203925320382675,0.0,0.0,0.0,0.0,0.0,0.013247539742619227,0.015922899643829872,0.5,0.02301056342213428,0.02666118622089461,1,0,0,1,0,0,1,1,0,0
25,0.37942122186495175,0.38442508643298484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022331566994700985,0.026154061037781964,0.7,0.0320362120999424,0.012853470437017995,1,1,0,0,0,1,0,0,1,0
26,0.7106109324758842,0.45173429109847796,0.9333333333333333,0.03670234088114393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,5,0,0,1,0,0,1,0,0,1
27,0.495176848874598,0.45591466275785003,1.0,0.07021237155615283,0.0,0.0,0.0,0.0,0.0,0.013247539742619227,0.018576716251134856,0.3333333333333333,0.026743456437657565,0.02570694087403599,4,0,0,1,0,0,1,0,0,1
28,0.517684887459807,0.39358670371899074,0.9666666666666667,0.057398296758767266,0.0,0.0,0.0,0.0,0.0,0.014761544284632853,0.040994482854947965,0.3333333333333333,0.04098961197053802,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
29,0.7427652733118971,0.4639815224354712,1.0,0.021228950220138224,0.0,0.0,0.0,0.0,0.0,0.01097653292959879,0.0252112577693973,0.1,0.03325824537435826,0.02666118622089461,5,0,0,1,0,0,1,1,0,0
30,0.13183279742765275,0.4121371645252564,1.0,0.049863596497122784,0.0,0.0,0.0,0.0,0.0,0.03785011355034065,0.02308122075563936,0.8333333333333334,0.0319266939181799,0.010282776349614397,1,0,0,1,0,0,1,0,0,0
31,0.40514469453376206,0.478297760278293,0.9666666666666667,0.08180331526677227,0.0,0.0007087451273772493,0.034482758620689655,0.0013527731850293098,0.00044787458250821285,0.006434519303557911,0.015015015015015017,0.1,0.01958518475677861,0.017994858611825194,4,0,0,1,0,0,1,0,0,0
32,0.2797427652733119,0.4356856174002757,0.9333333333333333,0.051174976397145945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0,1,1,0,0
33,0.4565916398713826,0.47936296534176037,1.0,0.10159882240772906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02879177377892031,6,0,0,1,0,0,1,1,0,1
34,0.6270096463022508,0.4815229280136125,1.0,0.06457801031508939,0.027916251246261216,0.14934834823010593,0.06896551724137931,0.1905155568916278,0.0985384789455753,0.004920514761544285,0.025804874642083937,0.06666666666666667,0.024729757869153532,0.03341902313624679,8,0,0,1,0,0,1,0,0,0
35,0.6495176848874598,0.48176591560515564,1.0,0.027604609308716742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,5,0,0,1,0,0,1,0,0,0
36,0.2733118971061093,0.453310098465796,1.0,0.06357633139545799,0.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.0068440533556812615,0.16666666666666666,0.0069709709328530135,0.0467866323907455,1,0,0,1,0,0,1,0,0,0
37,0.05466237942122186,0.4968022504591316,0.5,0.0007845723952533539,0.0009970089730807576,0.009174311926605505,0.034482758620689655,0.017510897339546066,0.005797487651356311,0.019303557910673733,0.019449682240379913,0.43333333333333335,0.02828395937788447,0.0,3,0,0,1,0,0,1,1,0,0
38,0.012861736334405145,0.4033331330327511,1.0,0.04356678409680129,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.017424401145331374,0.06666666666666667,0.01671575863902817,0.0724935732647815,1,0,0,1,0,0,1,1,0,0
39,0.202572347266881,0.4355542727561984,1.0,0.04664332154307118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,5,0,0,1,0,0,1,1,0,0
40,0.24437299035369775,0.4563648465254252,0.03333333333333333,1.2351696524209407e-05,0.0,0.0,0.0,0.0,0.0,0.06699470098410296,0.11062225015713385,0.8666666666666667,0.1211537690440491,0.017994858611825194,3,0,1,0,0,0,1,0,0,0
41,0.47266881028938906,0.46153982550207306,1.0,0.004698179315946792,0.0,0.0,0.0,0.0,0.0,0.09348978046934141,0.21673999580976322,0.4,0.22606464681602242,0.0051413881748071984,6,0,0,1,0,0,1,1,0,1
42,0.4340836012861736,0.4489461726663258,0.4,0.047356795622950205,0.0,0.0,0.0,0.0,0.0,0.034443603330809994,0.0312521824149731,0.7,0.04819475488210895,0.002056555269922879,3,1,0,0,1,0,0,0,0,1
43,0.39871382636655944,0.4352025974716813,0.9666666666666667,0.060853592706937465,0.004652708541043536,0.01925424262708194,0.06896551724137931,0.033706598526980304,0.015575080074647793,0.01703255109765329,0.03942314407430686,0.13333333333333333,0.050129382683570145,0.0025706940874035992,5,0,0,1,0,0,1,0,0,1
44,0.40514469453376206,0.49997619378326097,1.0,0.09882899547755947,0.0,0.0,0.0,0.0,0.0,0.011355034065102194,0.016097492841678888,0.5666666666666667,0.01894647823623411,0.0699228791773779,2,0,0,1,0,0,1,1,0,0
45,0.77491961414791,0.4089559972457028,1.0,0.02065709862799618,0.0,0.0,0.0,0.0,0.0,0.002271006813020439,0.003666457154829247,0.3,0.004845278894110188,0.02666118622089461,2,0,0,1,0,0,1,0,0,0
46,0.07395498392282958,0.3968893647943159,0.9,0.03631493715500634,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.010754940987499127,0.16666666666666666,0.011403788503659596,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
47,0.057877813504823156,0.39797098793829294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019303557910673733,0.031636287450240934,0.4,0.03880326471740259,0.02666118622089461,1,1,0,0,0,1,0,0,0,0
48,0.019292604501607715,0.3991507912037178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030658591975775928,0.044381590893218796,0.5333333333333333,0.052698903961680525,0.02666118622089461,1,1,0,0,1,0,0,1,0,0
49,0.04180064308681672,0.4766874749419046,1.0,0.08601441338036576,0.0,0.0,0.0,0.0,0.0,0.0011355034065102195,0.0077170193449263205,0.03333333333333333,0.00739439344131771,0.0,2,0,0,1,0,0,1,0,0,0
50,0.04501607717041801,0.41606305593672865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000757002271006813,0.004574341783644108,0.03333333333333333,0.005658560343306604,0.02666118622089461,2,1,0,0,0,1,0,0,0,1
51,0.03536977491961415,0.39911828340430866,0.6333333333333333,0.0015635925037986768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,2,0,0,1,0,0,1,1,0,0
52,0.37620578778135044,0.43767811565092923,1.0,0.02106147287604977,0.0,0.0,0.0,0.0,0.0,0.02195306585919758,0.04176269292548362,0.5333333333333333,0.04213904821451829,0.017994858611825194,4,0,0,1,0,0,1,0,0,0
53,0.01607717041800643,0.40283894880941,0.9333333333333333,0.07079547603605993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018508997429305913,1,0,1,0,0,0,0,0,0,0
54,0.4790996784565916,0.4625029101047703,1.0,0.024776054343671448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,6,0,0,1,0,0,1,1,0,0
55,0.19614147909967844,0.43615254760997074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08327024981074943,0.09700398072491094,0.7333333333333333,0.12128045064710287,0.02666118622089461,2,1,0,0,1,0,0,0,0,0
56,0.360128617363344,0.6580642492028201,1.0,0.05449739739670214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048843187660668384,8,0,0,1,0,0,1,1,0,1
57,0.2508038585209003,0.47236557942853913,1.0,0.008320581328007545,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.03750261889796773,0.6666666666666666,0.04035614635523813,0.043187660668380465,3,0,0,1,0,0,1,1,0,0
58,0.0064308681672025705,0.4116364130697115,0.7666666666666666,0.12244433155397234,0.0,0.0,0.0,0.0,0.0,0.03330809992429977,0.0431245198687059,0.36666666666666664,0.05593947530323109,0.018508997429305913,1,0,0,1,0,0,1,1,0,0
59,0.0064308681672025705,0.418389826306559,0.5,0.0346169110475676,0.0,0.0,0.0,0.0,0.0,0.013247539742619227,0.058104616244151114,0.26666666666666666,0.05646457127855192,0.017994858611825194,2,0,0,1,0,0,1,1,0,1
60,0.2990353697749196,0.4104158929646226,0.9666666666666667,0.03517607320269658,0.0,0.0,0.0,0.0,0.0,0.003028009084027252,0.005063202737621342,0.3333333333333333,0.006810019923502432,0.0025706940874035992,1,0,0,1,0,0,1,1,0,0
61,0.35369774919614144,0.45740509610651786,0.9666666666666667,0.029974256492033502,0.0,0.0,0.0,0.0,0.0,0.0632096896290689,0.036664571548292474,0.9,0.056486100093761246,0.02666118622089461,3,0,0,1,0,0,1,0,0,1
62,0.6655948553054662,0.43111810740248563,1.0,0.04723397481144812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,5,0,0,1,0,0,1,0,0,1
63,0.3183279742765273,0.6050489537906556,1.0,0.14516608800324743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,8,0,0,1,0,0,1,0,0,0
64,0.6109324758842444,0.39427100931463377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018925056775170325,0.005621900970738179,0.13333333333333333,0.0074889741747826135,0.0010282776349614395,1,1,0,0,0,1,0,1,0,0
65,0.04180064308681672,0.4888627950862655,1.0,0.10902724986295817,0.0,0.001771862818443123,0.034482758620689655,0.003381932962573275,0.0011196864562705322,0.14988644965934897,0.07088483832669878,1.0,0.11990660967956579,0.02666118622089461,3,0,0,1,0,0,1,0,0,0
66,0.09967845659163987,0.40823754204259965,1.0,0.039783134382945874,0.0013293452974410102,0.010316179076268849,0.034482758620689655,0.019690365248759955,0.0065190633676195445,0.01097653292959879,0.014980096375445211,0.26666666666666666,0.0228143800735888,0.02666118622089461,2,0,0,1,0,0,1,1,0,1
67,0.0,0.3976465666674219,0.3333333333333333,0.07152629644909209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017994858611825194,1,0,1,0,0,0,1,0,0,0
68,0.11897106109324758,0.4742011208295202,1.0,0.12016997534016749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06632390745501286,6,0,0,1,0,0,1,0,0,1
69,0.4630225080385852,0.40521398833593886,0.9,0.011303452392983141,0.0,0.0,0.0,0.0,0.0,0.07872823618470856,0.08610936517913262,0.6666666666666666,0.11415421001887932,0.02666118622089461,2,0,0,1,0,0,1,1,0,1
70,0.44694533762057875,0.42921787876429646,0.4666666666666667,2.566288268074677e-07,0.0,0.0,0.0,0.0,0.0,0.017789553368660106,0.01899573992597248,0.6333333333333333,0.02495568267918957,0.02313624678663239,1,0,0,1,0,0,1,1,0,0
71,0.04501607717041801,0.39498289728553304,0.6,0.00016653133246338403,0.0,0.0,0.0,0.0,0.0,0.03747161241483724,0.0387247712829108,0.7666666666666666,0.04695591792805275,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
72,0.2572347266881029,0.36085824530779465,0.3,0.012115335158755578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025706940874035992,1,0,0,1,0,0,1,0,0,1
73,0.08038585209003216,0.564252978978618,1.0,0.08842808957074647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010282776349614397,7,0,0,1,0,0,1,1,0,1
74,0.12218649517684886,0.4249357150057644,0.8,0.08299885529123305,0.004320372216683284,0.018978619521990786,0.13793103448275862,0.015181121298662255,0.013006808242536224,0.004920514761544285,0.013862699909211535,0.23333333333333334,0.014096638951404313,0.02570694087403599,3,0,0,1,0,0,1,1,0,0
75,0.14790996784565918,0.43917839984790286,1.0,0.09372831132945893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03958868894601542,3,0,0,1,0,0,1,1,0,0
76,0.13183279742765275,0.445258671783854,1.0,0.0473781701985388,0.17115320704553005,0.206914202464858,0.7931034482758621,0.10097112123331088,0.20237921435376996,0.006813020439061317,0.024652559536280465,0.13333333333333333,0.02426836101320588,0.02666118622089461,4,0,0,1,0,0,1,0,0,0
77,0.04180064308681672,0.4639234024304669,0.5,0.04461717966406328,0.0,0.0,0.0,0.0,0.0,0.004163512490537471,0.0222082547663943,0.06666666666666667,0.02540506881886798,0.061182519280205655,4,0,0,1,0,0,1,1,0,1
78,0.42443729903536975,0.49291609080249277,1.0,0.0843816012336225,0.0,0.0,0.0,0.0,0.0,0.006813020439061317,0.03544241916334939,0.13333333333333333,0.03391415225395567,0.012853470437017995,1,0,0,1,0,0,1,1,0,0
79,0.5305466237942122,0.4520436077352801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10370931112793338,0.11289196172917101,0.9666666666666667,0.11878626265779939,0.02666118622089461,2,0,0,1,0,0,1,0,0,0
80,0.4855305466237942,0.4717206772261193,1.0,0.021013025007912967,0.0,0.0,0.0,0.0,0.0,0.1105223315669947,0.08460786367763111,0.9333333333333333,0.1088211281886807,0.02570694087403599,4,0,0,1,0,0,1,0,0,0
81,0.0064308681672025705,0.4270960060392267,0.9666666666666667,0.06438235396261406,0.0,0.0008662440445721933,0.034482758620689655,0.0016533894483691562,0.000547402267510038,0.1279333838001514,0.14484251693554018,0.8666666666666667,0.17323939276920455,0.018508997429305913,1,0,0,1,0,0,1,0,0,0
82,0.5209003215434084,0.4910739821693078,1.0,0.06031924827482939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05141388174807198,6,0,0,1,0,0,1,0,0,1
83,0.5980707395498392,0.46723295909960616,1.0,0.047539444562733686,0.0,0.0,0.0,0.0,0.0,0.04958364875094625,0.04413716041623018,0.9,0.05771206373498382,0.017994858611825194,4,0,0,1,0,0,1,0,0,0
84,0.6463022508038585,0.43639586356312404,1.0,0.05816460200229649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,5,0,0,1,0,0,1,0,1,0
85,0.3697749196141479,0.4154417957702427,0.4666666666666667,1.5282671296293103e-05,0.0,0.0,0.0,0.0,0.0,0.007948523845571537,0.019554438159089322,0.13333333333333333,0.02349515003987908,0.02666118622089461,3,0,0,1,0,0,1,0,0,0
86,0.585209003215434,0.4174888020481884,0.8666666666666667,0.039162245271927465,0.0,0.0,0.0,0.0,0.0,0.00984102952308857,0.02133528877714924,0.43333333333333335,0.021980322785514223,0.038560411311053984,1,0,0,1,0,0,1,0,0,1
87,0.5948553054662379,0.5217199712486573,0.9666666666666667,0.0824590702048949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0,1,0,0,1
88,0.585209003215434,0.4729612273894299,1.0,0.055139082619333736,0.0,0.0,0.0,0.0,0.0,0.04996214988644966,0.039039039039039033,0.7,0.05548427124191018,0.048843187660668384,3,0,0,1,0,0,1,1,0,0
89,0.4887459807073955,0.4327579452837914,0.3333333333333333,0.017777248565713707,0.0006646726487205051,0.005197464267433162,0.034482758620689655,0.00992033669021494,0.0032844136050602284,0.034443603330809994,0.037362944339688516,0.7,0.04245954215751509,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
90,0.44694533762057875,0.37585386332210663,0.5,0.048610603074958306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,6,0,0,1,0,0,1,0,0,0
91,0.797427652733119,0.3999565905951324,0.8666666666666667,0.07595761128884804,0.0,0.0,0.0,0.0,0.0,0.005299015897047691,0.010580347789650113,0.16666666666666666,0.013431699447874687,0.018508997429305913,1,0,0,1,0,0,1,1,0,0
92,0.09967845659163987,0.3988785794288675,1.0,0.029693117890777974,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.09944828549479712,0.36666666666666664,0.09520682512713914,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
93,0.5466237942122186,0.4486575428109658,1.0,0.08256067300219787,0.0,0.0,0.0,0.0,0.0,0.007191521574564723,0.008659822613310985,0.5,0.011896187719791855,0.09254498714652956,1,0,0,1,0,0,1,1,0,1
94,0.15434083601286175,0.48548592428703663,1.0,0.11503885260856023,0.0,0.0,0.0,0.0,0.0,0.08402725208175625,0.06938333682519729,0.8333333333333334,0.10734488224094572,0.017994858611825194,4,0,0,1,0,0,1,0,0,0
95,0.337620578778135,0.6007989694699225,1.0,0.6433391220143503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031362467866323906,8,0,0,1,0,0,1,1,0,1
96,0.4855305466237942,0.41031081724936075,0.8333333333333334,0.009214901150274296,0.0,0.0,0.0,0.0,0.0,0.046555639666919,0.05443815908932187,0.8333333333333334,0.06392411379804935,0.02666118622089461,2,0,0,1,0,0,1,1,0,0
97,0.5434083601286174,0.4233717286564132,1.0,0.056071805063076574,0.0,0.0,0.0,0.0,0.0,0.07607872823618471,0.0696976045813255,0.6333333333333333,0.09508796052833,0.017994858611825194,2,0,0,1,0,0,1,1,0,0
98,0.3954983922829582,0.4684758077941882,1.0,0.024725157683878733,0.0,0.0,0.0,0.0,0.0,0.12301286903860711,0.0725260143864795,0.9666666666666667,0.10748780692480436,0.048843187660668384,3,0,0,1,0,0,1,0,0,0
99,0.5498392282958199,0.3958261299005097,1.0,0.00635216493315207,0.0,0.0,0.0,0.0,0.0,0.022331566994700985,0.025874711921223547,0.5333333333333333,0.034009210039166536,0.02666118622089461,1,0,0,1,0,0,1,1,0,0
100,0.4630225080385852,0.4712494783154918,1.0,0.06621227645056302,0.0,0.0,0.0,0.0,0.0,0.054125662376987134,0.03697883930442069,0.9333333333333333,0.04961607812365117,0.061182519280205655,3,0,0,1,0,0,1,0,0,0
101,0.6109324758842444,0.4047634762067535,0.9666666666666667,0.047378421353570906,0.0,0.0,0.0,0.0,0.0,0.015518546555639667,0.03924855087645784,0.3,0.04248940849202034,0.012853470437017995,1,0,0,1,0,0,1,0,0,1
102,0.3954983922829582,0.44286064694461164,1.0,0.01299648988348666,0.0,0.0,0.0,0.0,0.0,0.020060560181680544,0.02639849151477058,0.8,0.03250153275317976,0.02666118622089461,2,0,0,1,0,0,1,0,0,0
103,0.157556270096463,0.4823996535128289,1.0,0.12280618471882407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,6,0,0,1,0,0,1,0,0,0
104,0.6045016077170418,0.44488401118662335,1.0,0.031625930373039866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012853470437017995,5,0,0,1,0,0,1,0,0,0
105,0.3247588424437299,0.42170168150696963,1.0,0.08047402574671599,0.02891326021934197,0.07264637555616806,0.5862068965517241,0.023315443718446342,0.05046253909599434,0.01854655563966692,0.027446050701864653,0.3333333333333333,0.040636704382016574,0.021079691516709513,1,0,0,1,0,0,1,1,0,1
106,0.28938906752411575,0.39520552645724416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,1,1,0,0,0,1,0,0,0,1
107,0.28938906752411575,0.4438158508686642,1.0,0.041285347149276466,0.0,0.0,0.0,0.0,0.0,0.026116578349735048,0.06372651721488931,0.5333333333333333,0.06218442198377625,0.030848329048843187,1,0,0,1,0,0,1,1,0,0
108,0.10610932475884244,0.4008851972287593,0.06666666666666667,3.099967555212869e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,1,0,0,1,0,0,1,0,0,1
109,0.28617363344051444,0.5072063880781092,1.0,0.028044871103300773,0.0,0.0,0.0,0.0,0.0,0.08478425435276306,0.09403589636147774,0.3,0.1546776585232356,0.02666118622089461,3,0,0,1,0,0,1,0,0,0
110,0.157556270096463,0.549044911002511,1.0,0.07163928161357144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,6,0,0,1,0,0,1,1,0,1
111,0.01607717041800643,0.42805876228031375,1.0,0.050506156352933394,0.0,0.0,0.0,0.0,0.0,0.0034065102195306586,0.004329911306655492,0.3,0.005862533298548969,0.018508997429305913,1,0,0,1,0,0,1,0,0,0
112,0.562700964630225,0.4605836364931899,1.0,0.09348392928556068,0.0,0.0,0.0,0.0,0.0,0.03860711582134747,0.1510929534185348,0.13333333333333333,0.1486445337218059,0.010282776349614397,6,0,0,1,0,0,1,1,0,0
113,0.2604501607717042,0.495582058715653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,3,0,0,1,0,0,1,1,0,0
114,0.16720257234726688,0.46246547688120826,1.0,0.129308092131548,0.0,0.0,0.0,0.0,0.0,0.009084027252081756,0.023849430826175008,0.1,0.028487334168739095,0.0051413881748071984,5,0,0,1,0,0,1,0,0,1
115,0.3729903536977492,0.4589612017772243,1.0,0.024319362969652415,0.002326354270521768,0.011064298932944836,0.06896551724137931,0.017059972944536296,0.00808326960112899,0.0,0.0,0.0,0.0,0.02666118622089461,5,0,0,1,0,0,1,0,0,0
116,0.04501607717041801,0.4051670326256812,1.0,0.001916014217441309,0.0,0.0,0.0,0.0,0.0,0.09386828160484481,0.15287380403659473,0.4666666666666667,0.1808629622761493,0.02666118622089461,1,0,0,1,0,0,1,0,0,0
117,0.0064308681672025705,0.39091088495752474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666118622089461,1,0,0,1,0,0,1,1,0,0
