primary_identifier,next_month_plan
4426179,2
2957461,7
9060346,3
2532590,3
9320663,1
4365639,2
8781830,1
7822141,6
5455986,2
9846653,8
2210268,1
7014920,2
6971055,2
6847886,2
6256313,3
1204272,2
1687158,4
6337872,2
1324975,3
5513702,3
2706404,1
3580959,2
6263728,1
2113672,6
1390101,1
5119108,3
1949303,2
6140467,2
8037047,1
8006342,1
8095372,3
2511704,2
5216363,1
1558751,2
4929533,3
6191127,2
6852753,8
8307807,3
2832254,2
8320902,8
5356962,3
5871018,2
2963545,5
4576628,3
2958101,2
2614982,2
2048847,1
4468799,5
5807306,1
2920788,8
2775664,4
4495015,5
4265712,5
2325498,3
7104613,2
5835284,6
9696565,1
4175000,4
4868508,3
8385863,8
3951612,3
2830582,7
8017610,5
7393024,2
7245821,2
3674927,2
9120683,2
9108388,3
1755743,3
3674938,2
8678678,1
6944410,1
6993086,2
6928089,2
7550577,2
2329685,1
8411105,2
2454053,6
7991669,6
4249579,8
6022542,5
8761570,2
3441720,2
7746519,3
9442941,1
6442978,5
9818091,3
7716635,1
2952455,2
7780669,4
5027380,2
4972132,2
4073079,3
1596480,3
1685270,6
6762028,2
4415365,1
6944474,2
7149843,2
8552951,2
9733672,8
1672661,2
2263862,1
3170800,2
7449588,2
9275473,3
7072881,1
3938831,2
1354993,4
5913682,1
5894117,6
3475094,2
3627044,8
9624651,1
2126224,2
3672317,1
9598771,5
5403318,3
4843689,8
4162645,2
3321136,3
2427912,3
1391999,2
5829811,2
6182650,6
6782467,2
5241645,5
9856989,2
4470802,2
8718191,2
5235645,3
9152598,2
3638435,2
6259994,5
7155422,2
3519126,1
2692386,2
3221452,2
4355459,2
5652029,1
2546905,6
7629251,2
9567264,1
5887363,3
3029460,2
9880278,2
8536133,2
6957423,3
2029049,2
9632635,2
8540149,3
8007569,2
2094239,2
2087175,6
7748582,1
4271343,3
1138355,2
9236402,2
6939151,1
3869807,1
8639687,2
1867693,2
3503545,2
3488315,2
5393807,8
1861669,2
9346950,8
3093450,3
2250951,3
1405017,1
9887485,4
2721683,2
4348324,1
6590205,2
4546295,2
7890114,1
2791513,3
6865490,3
3031047,2
3690843,2
5656619,2
2024708,2
7387256,6
2237764,3
5622632,3
1966823,8
4638811,2
3541332,5
4799022,8
6174327,3
3077748,2
4004351,2
5569003,5
1439536,3
9725758,8
4107332,3
3914392,7
9646365,3
2278396,2
8764354,1
3197666,2
7351424,1
7155751,1
1934001,1
1786779,6
4512114,2
7151207,1
6529320,6
7343263,4
8415006,1
3931158,2
5611049,1
9434803,3
2644248,1
9624083,2
9760983,2
5492656,4
2896127,3
8393177,2
1002777,3
3944342,1
4071075,5
3900315,4
5530629,8
4065207,2
6953461,3
2863818,2
7749882,1
2251316,1
6466904,5
8566151,1
9190747,4
6249805,1
6618788,3
9989708,1
2083205,6
1497328,2
1957777,6
9239418,1
7018678,2
9691900,2
1060082,1
7473939,1
9730860,2
9706328,2
7386547,2
6996677,2
1492991,2
8817962,8
6251427,5
1266775,3
6701208,2
2693522,5
5425042,3
2092699,2
6277537,2
3244887,2
7124319,1
6296978,1
9108878,6
6389170,8
8996178,5
7819028,2
2773639,2
3196075,6
2552198,2
6368451,5
3443282,1
5704787,2
6721754,2
8854125,2
8093320,2
7836533,1
4200898,2
1698340,2
1447921,1
4980406,2
5635115,6
7828295,2
7397781,1
5324248,3
7036251,5
9421236,1
7194136,8
9023724,1
2260848,3
7566842,3
8898449,1
2669066,2
2424639,1
1155797,3
4058703,1
9317802,1
6376783,2
2684768,6
8339776,2
9765243,1
1286615,2
5595184,3
3113973,2
4442080,3
6354306,8
8235754,6
3221404,6
4939499,5
2061672,2
8846283,8
3599041,1
6669063,1
5390907,3
8126045,6
4695200,2
4648958,2
4705331,8
6137233,8
2136909,2
2173144,6
1655171,3
5638082,5
2990608,6
2895388,2
8512081,1
2223940,8
9426138,3
1944885,2
6578934,2
2242042,2
8435431,2
7411898,1
6086625,1
2011978,1
3511466,3
6689649,5
4803420,6
7298049,2
5449631,1
1359206,2
5684189,2
3788587,3
2767490,1
1971636,1
1229104,3
4007735,8
3256564,6
7904992,1
3058532,7
1416272,5
4895768,2
7621119,2
3573830,2
2524313,1
7938960,6
8120180,1
8068534,3
7975886,1
8280788,2
9626171,1
1388588,1
1001886,5
9612652,2
3316919,2
4276238,1
4368507,5
2420662,2
3313006,4
5115497,1
1442501,6
3496280,7
7788441,1
1863675,2
9332566,6
8575640,1
1600785,2
6418677,6
9928047,2
6545843,6
4384045,3
8762833,1
9010400,4
9527274,2
3960386,1
2866682,2
3433090,3
1753472,7
4080740,2
5949887,2
8125727,2
1374895,1
1701838,4
2046379,3
6438973,1
4722012,8
8513195,2
5817195,4
9595256,2
1674873,4
3359270,1
4339654,6
4480247,5
5119171,7
9602766,2
7450724,3
8053093,3
2393468,2
5411044,7
9054676,2
4694206,2
5427864,1
2158332,3
3716824,3
3111656,1
8780719,3
3108216,2
7574162,2
6835607,2
7697787,6
6340540,8
6344144,8
6298440,2
4683707,1
4959148,1
1751595,2
3170337,2
1784892,1
9272318,2
4505078,8
8250309,3
4644618,2
9426698,1
3765127,2
2742437,3
3939824,1
1554558,4
4442955,6
8131396,1
3380444,3
1624042,3
2088687,2
2633519,2
2967162,5
2228482,2
2883342,1
7770220,3
7082758,8
3783929,1
9054759,7
5286667,3
8398184,4
3993251,2
1305586,1
9883900,1
2386573,1
9535428,3
9000161,2
9325556,2
7591992,3
8763580,6
8120083,2
4471173,1
5526299,1
7255761,2
3858053,3
9340490,1
8953788,2
4387462,6
9825954,3
5337513,3
1325382,2
1372546,2
1514252,3
1987780,4
7098433,3
5671731,1
6486027,6
5886385,2
3801696,1
9715110,6
6146567,1
1256082,1
7673406,3
8586602,4
5669093,2
3897383,2
8013856,1
4871311,6
5827528,3
2237408,2
5768774,3
3883221,2
3720671,2
1889077,3
6280123,3
8453354,2
1045653,5
1354840,1
8254361,5
5348125,1
5862110,6
3472150,8
4251633,2
7446264,6
8421144,2
6904073,6
5709852,3
2163400,6
2993365,2
8597953,7
1211663,3
5785507,2
1802258,1
4867693,5
2853706,3
9669583,5
6124879,5
7341344,5
4367389,3
8978948,2
5133226,3
1830084,3
3970960,2
5669452,2
1609728,1
3164045,2
9947609,8
2100997,2
3762464,3
2297573,2
8664573,2
1259832,6
2616732,1
4207090,5
6681899,4
2346919,1
2269763,2
9488366,1
9237039,6
1998160,3
7128784,1
1966271,3
7959014,5
7522857,6
7633735,1
4698109,1
2927252,3
4613372,2
8348459,3
7778079,2
6714772,2
5075888,1
4744748,4
6182326,2
5818598,3
6968960,5
3143121,3
8578724,1
1751827,3
6543777,3
8568760,2
8762087,2
4912443,2
7620543,3
1040728,4
8186120,2
3286202,2
9046815,3
9555420,2
8444611,5
4740534,8
2116587,3
9916588,3
1458172,2
3352998,2
7622917,2
9762675,1
1895933,6
3156325,2
8902257,4
7304526,3
3360560,3
6704694,5
9366123,5
8693886,3
7318737,3
3097088,3
6975220,3
1255346,1
4453208,8
6985592,5
2566177,3
8844073,1
8471253,2
8160330,2
2617592,1
8804374,8
5185903,5
5125903,6
7787809,5
4692943,1
7627024,3
2945177,1
2746142,3
2816618,2
3884431,6
5172759,2
1583171,6
8080081,1
7263779,1
7069708,4
1566753,3
4300796,3
3939869,5
2524870,3
7264010,1
4992964,4
1895725,1
4713898,1
4900360,1
1258233,5
4931364,6
9627420,5
2686890,2
8753183,3
8736880,4
5448080,2
3222998,5
3106558,3
6323523,8
1019642,8
8034081,1
2121098,1
2764662,2
8464623,3
3748929,2
8308832,6
3577526,2
8162304,8
7723510,2
8968180,1
7805802,2
2824738,6
7892150,2
5324109,8
6131016,8
8097106,2
7466256,1
3432258,1
4450833,2
5658590,6
2871399,1
5658547,3
2952699,1
1292840,1
6769256,2
5590794,7
9777049,3
6009807,1
3872031,8
8718979,4
1434701,2
8040649,5
6153286,2
9397510,1
4555283,3
2064431,3
1117648,2
3485538,1
7016586,3
6402963,6
7354922,1
6316265,3
1160364,2
9040115,1
3415763,8
1152329,1
7096420,2
3652538,2
3828414,1
4383260,2
7389542,6
1048998,5
2237614,2
4919478,2
6783176,1
9663289,1
2281931,2
5161328,2
2556259,3
4004733,5
4271900,2
7764116,8
2672298,8
8776307,5
2877748,1
2254167,2
5856796,1
3654905,3
5867655,2
8258308,1
6512308,3
2015340,8
5513122,5
1942111,3
7639689,3
8640789,3
5962712,3
2693880,1
4176500,2
4721260,5
9949837,1
4157662,3
6130543,5
3435519,3
1454264,4
1322865,3
7569930,1
6119249,4
3071847,3
5205549,2
4867304,2
1846282,1
4729047,6
4757658,2
3329937,3
2682855,1
1280146,8
3457386,7
6539876,2
1188584,2
2229271,4
8470484,2
8094568,8
1822866,2
1661056,6
1232469,3
2545531,5
5274997,2
5803984,1
4156707,2
1432599,2
1734956,6
3756779,2
2057715,2
1315972,5
6507194,3
2151331,1
1284106,8
5967853,2
7898103,8
4057921,2
6502128,2
8815198,1
5282997,3
2982583,5
8127702,5
7711174,5
8449037,6
3479447,8
6683638,2
7521140,2
3936999,1
8538221,6
9940382,1
9762753,5
7284486,3
1736781,1
4167630,1
3008199,2
5894892,1
9674746,1
5288888,2
9134239,5
3741122,2
6592486,2
7168904,1
8845366,1
9285370,2
7110293,2
9576287,2
8178171,8
8686880,2
8829281,1
6678319,2
1974237,1
2421890,8
5586005,3
3928418,8
5883526,3
7170016,1
4186571,1
7926346,1
3115369,2
8279090,2
6469019,2
9858577,2
4719043,5
7673173,6
1490833,3
5319693,2
2393507,5
8703921,8
1923392,5
8228508,3
6662514,3
4485763,5
4836100,2
2816376,5
9915285,1
9009342,6
3467921,1
9461844,3
3676321,2
1356190,2
3194038,5
9371903,2
1604609,1
8664804,3
9223341,5
6335994,1
2216515,2
2990622,8
1332029,6
8293855,3
4791765,3
4947622,2
8636139,6
1282004,2
3421133,6
2430446,3
9180188,3
3469525,3
6958121,1
8814230,2
5036929,3
7480536,1
2895098,1
9510622,2
9039442,6
2267371,1
3580928,1
1172674,3
7335619,2
6511318,2
8640221,1
2680770,8
1751278,3
4478514,2
6239701,3
6694510,2
5026807,2
9335789,1
2763128,1
2204258,2
6380189,1
9630834,5
5811674,2
3525385,1
1640005,3
3969986,2
8092047,3
4111746,1
2940321,2
3748096,1
9537415,6
4144523,1
7818447,6
7569784,6
3622036,2
2081025,2
4093004,3
8137449,2
5767114,2
3036745,4
6067896,6
1510140,3
2062461,5
1163055,2
1949604,3
1474541,4
6934280,2
5854276,3
5853240,2
5781329,8
8600364,3
7913541,2
3171804,5
5115022,2
7110014,5
1225702,4
6532115,1
6615532,2
1559108,5
8894971,1
5904940,1
9027549,1
3160181,6
1352049,3
4050637,3
9663318,2
4139673,2
2960993,2
9709014,1
6553628,1
9404418,2
8593600,1
9724874,6
1464296,2
2545980,8
5836874,2
4386516,1
3314287,3
2506408,1
4811346,6
5480406,1
1056808,2
5371839,1
1473306,3
2570670,5
4652901,2
5756644,2
7553648,3
4026620,2
1704222,1
1291291,2
7341481,8
6364159,2
8972778,3
6465092,5
6849052,2
5616287,2
4374015,1
2683787,2
7730237,2
7712476,6
5421459,3
4847450,3
2172055,2
2252599,2
3567763,2
8076750,7
8252506,1
1854532,2
9022604,3
5554221,1
3096569,4
7434892,1
6823707,2
4907467,2
5965357,3
7152553,6
3429081,3
6925687,1
1863053,3
1819976,1
9764723,2
3783734,1
7553293,2
6917634,1
1439462,2
6669201,2
9185436,7
7069576,3
4617163,1
5118470,5
5390835,2
5972572,2
1164413,3
2812587,2
5937144,1
6136442,1
3618596,1
3743834,3
4439620,2
8913967,8
7700564,6
1629103,3
4983912,2
2602359,2
7045925,1
1356298,2
3864356,1
9252963,2
5782980,2
3012617,1
2089975,5
4744162,2
1382321,4
8200188,3
6027941,6
2366677,2
4008370,1
7484466,1
9532567,2
2456211,1
3676414,6
1856167,1
8631906,1
1325747,2
7191979,2
3754900,1
9545549,2
4219275,6
4662273,2
1122957,1
8320127,1
7027312,1
1371947,1
5372218,2
3879659,6
2345907,8
6732369,2
8715398,1
2299567,2
2563602,5
5214767,6
8360587,8
7772910,6
6517612,2
9495579,2
5090507,2
2717618,2
3316401,2
8484006,2
7653926,3
3458417,3
3920003,5
1629690,3
5863503,2
2919238,3
3988759,3
7254706,2
3057815,6
4247784,2
6211584,2
4672100,1
9048287,2
5129813,2
6455710,6
2333858,1
6240553,3
8963826,6
6999523,2
6810797,1
3748120,5
5906184,8
8848337,3
2451389,2
2814967,5
8738645,6
1743998,5
2761609,1
1724376,1
6685006,3
5266980,3
5069225,8
2775542,3
9261861,8
9641995,3
9630857,3
3860065,3
2493434,4
9305275,3
2461473,3
9112304,4
2721778,2
2960687,2
2754803,1
4115824,4
3361537,1
6579971,2
4160905,1
6090464,2
4298483,2
8190664,2
6428389,6
5195675,6
5101331,2
1355880,7
8092729,2
8654570,3
2838318,1
8296508,3
5861664,3
3863130,2
3542815,6
3717835,5
2297274,2
3919570,2
7207783,2
6916939,2
6371378,5
5919333,2
2733646,3
9303339,3
8717811,2
2057864,2
4239974,7
6273113,1
1017100,3
9454511,1
6593466,5
5512832,2
1469005,5
7464803,1
8580106,5
6682669,3
8713072,8
2232153,2
5423780,7
1067217,3
8286341,5
2760431,6
3948841,5
3044020,2
9284235,2
1957371,8
7594298,2
1586123,5
9786429,1
3213906,6
9832775,6
4925637,5
4795850,5
5599951,6
8107522,1
5421127,1
5621517,2
6800058,5
4916781,3
3574816,1
5739511,1
3663757,1
5287984,1
1013913,1
7772319,2
2328276,2
8480185,4
4991990,3
4186540,2
5220374,1
3718918,2
5994453,5
8621654,6
5022315,2
1714122,3
7136333,1
7377958,3
2899044,1
1377815,1
1178839,2
1579413,3
5758877,8
2647297,2
4589117,2
9709159,3
7528773,1
2307486,3
8119061,1
6568305,6
2562145,3
1819641,3
5287207,8
7792008,6
7763228,1
7624961,8
6299292,1
5921811,6
4986026,2
5759986,2
6326634,2
5077035,8
5644124,8
2111163,3
6112685,1
4375399,2
8362415,3
6368930,2
3186530,2
5195806,2
2613768,2
4105708,1
4386252,2
7651807,8
5833474,2
2647093,2
2569499,3
1977426,1
1579011,3
8113016,2
4989041,1
6062305,3
8035664,2
3682041,1
3259739,5
9589446,1
8212862,3
8399418,2
1450540,3
9375691,3
8973734,2
3957170,2
9629482,1
2261872,2
9223362,1
5631497,3
9333571,8
3406150,1
6951672,1
2940580,3
5223050,3
1302032,3
4571900,3
3496582,1
9517366,3
1996499,3
2796745,4
3969848,5
1027728,2
3125656,2
2676528,1
2299929,3
2601710,3
1220757,2
7291761,5
4735966,6
8698562,1
6919442,6
8858506,1
8292069,3
5918994,3
5542882,3
5303306,2
5372330,2
4322437,2
4450360,1
4246847,2
9947895,3
5775744,3
9574825,5
1295243,3
2756762,3
5618692,1
8666118,6
7589186,2
3548790,1
9422403,3
5591905,7
7808312,2
5866924,3
8257564,6
4028636,4
2934840,2
2768719,1
1553009,1
7805102,2
3065221,2
2176099,2
2636432,3
9050803,2
8990841,2
9499913,1
5996662,2
8170869,1
9606611,1
9940400,2
6245092,3
4890642,4
5568161,2
5425069,2
9030582,2
4424375,2
8251701,2
6683730,2
9471590,3
8577702,3
8330264,3
6323476,3
6949161,1
9226769,4
2062825,2
9946657,2
4995446,5
6511075,2
8512073,1
3929143,1
1310779,2
9819361,2
5625074,5
3453157,1
7933979,6
3889379,5
7817327,3
6984428,1
4145012,3
9234724,6
5042848,5
7587421,1
2748609,1
6904088,3
3823318,8
2275601,3
2377765,6
4113586,3
6098030,3
3244118,1
9922256,3
9909225,2
1034171,6
1562891,2
3132770,5
6351078,2
5059238,4
1494258,1
2897602,4
4034031,5
1291063,6
8567924,4
6446875,4
7130508,1
6787023,2
6304133,1
1403564,6
6128174,1
7239506,8
1101821,2
8951466,1
3280120,1
1381631,8
9063075,1
4133833,2
3802885,2
6686757,2
1371498,2
2220898,5
2030916,2
3045369,2
2912681,2
4480290,1
1628312,3
4104078,3
8978315,2
8224165,1
7884349,2
9994702,2
1306848,5
3777774,2
9785745,6
5780665,2
2632385,2
9272269,2
8030531,2
8760605,1
9879146,2
1103509,8
7329718,5
8134517,6
8045453,2
9086143,2
4839990,2
8185080,2
6853376,3
1774571,1
8548230,1
1511960,2
3498144,8
7758588,4
1284478,3
9569722,1
8515295,2
8384280,4
3780578,1
3573878,1
6969840,8
2314420,2
3701183,1
1975405,2
4940245,3
4086960,2
5084396,5
6809028,6
3642287,1
5116450,1
2703264,5
3548250,5
8619859,2
6395832,1
2596101,2
2739019,2
8201188,2
5846510,1
3447202,1
3329379,3
4340129,2
4741454,2
7473979,4
7591524,5
5923078,2
8976228,1
1915571,3
8350262,8
4922089,2
9504798,2
5270434,2
7189967,2
7227591,1
1918959,1
4469334,6
6421422,2
9435214,2
2198437,3
5503508,2
5436887,1
3510566,8
3832362,3
6609938,2
3996813,6
5675175,5
1534654,8
5420098,2
3552828,6
6630672,2
1989937,4
3683316,1
5440135,3
2470290,3
2886902,2
3036721,4
5470647,8
9164100,2
8336974,2
4216990,2
2602764,3
7502670,2
6462182,1
7383436,1
5609795,6
4171567,2
4896802,8
1952068,2
1146042,1
3836735,3
6610075,6
4842618,2
8848305,2
3735759,1
9770988,3
3155754,2
2065644,1
5555107,2
1606324,5
9317370,8
1241550,3
5400183,1
2974972,5
3439003,3
3528304,2
4530260,2
3170757,1
9283971,3
3029110,3
1579154,1
6687952,2
1846531,2
3836607,2
3145190,3
7209178,3
5063597,2
9917085,1
8434251,2
8912846,2
7942168,1
2317827,2
9741681,8
6915960,3
9064654,2
4847748,4
6119130,3
2126598,2
8743443,5
5718242,3
6971678,2
6608808,2
3735616,3
9371118,7
6116444,1
8338514,6
4110555,2
2432055,2
2211530,3
4685667,2
8985884,8
6870722,2
8548765,7
2735107,1
1212058,2
6232921,6
1832180,7
7970980,2
2456820,6
9132535,2
9466769,4
5397308,1
3876917,6
8952660,2
8564204,2
4461787,1
7021104,2
5247394,3
1096874,3
7209467,4
8315218,3
3254023,8
7558923,1
1435505,1
2390783,3
8722123,8
3654229,2
6844111,1
1298343,1
8703391,7
6046979,1
2289045,1
8627945,6
2997529,3
1590925,3
6466415,3
3988099,2
8196013,5
3644478,1
3301566,6
8159889,2
4882844,2
2102905,2
1792196,3
7607677,2
5881436,2
6399245,1
9992344,5
2959553,8
7750421,3
2199125,3
9660864,2
2275904,4
5154198,7
3464492,3
9423298,1
7311952,6
7654715,3
6027519,2
7974469,5
4368820,3
5454417,6
7172954,2
5685009,4
9961291,1
4694866,1
6338443,7
6990265,8
9868319,2
9800217,2
2634149,2
3900019,8
4063481,5
5259441,2
6810778,1
7741626,1
7380506,2
4627403,1
4431170,5
7186385,3
9407514,1
7732964,2
2834620,1
3109975,2
4460522,8
1718890,2
9108157,5
2120242,2
9306954,2
1413011,2
9662488,2
8801851,2
5715602,6
2118959,2
3300296,2
5173055,1
5192288,2
6132201,3
2859415,1
9694555,2
8924099,5
8902349,8
6859760,6
6550817,2
3239189,3
1271705,1
4660583,2
9558546,3
7022929,2
5034697,2
2341931,2
1490685,2
3459935,5
9273482,2
8133748,2
2595847,2
1880694,7
3382910,3
3225790,5
1312311,6
3816196,1
4902890,2
4046012,1
1795414,6
6448322,2
6764939,3
1205840,4
9901838,1
9182818,8
4842993,1
6598474,2
6378124,5
6503487,1
3361369,2
9149525,5
9078762,1
5501712,8
1418234,2
4655161,5
8584905,2
2557467,3
8444875,6
6155933,3
3959172,2
7530311,6
7387226,2
7874002,2
9582194,1
9122667,8
5016807,2
5006284,3
1546680,8
4834325,1
7241837,1
9136219,2
6280754,8
5039601,3
3086552,8
8448663,2
5484917,3
5894844,2
9977112,2
6601857,2
6109414,6
6758275,2
2030530,2
4557186,3
8442254,1
5402568,1
6228231,2
7311804,6
2849304,8
2405098,2
1224541,2
9258398,1
4452035,2
7552004,1
1530027,3
4884691,2
5246978,4
7559453,6
5187678,1
4860264,1
1098882,2
5474212,1
7113095,8
7111756,8
7262938,2
9454605,1
7784168,6
6317146,3
1439937,3
7304568,2
9136900,1
8755193,6
8625478,3
8139964,3
8227545,2
2366991,2
6671391,5
8091056,2
9715508,1
6575011,8
8891720,8
3000646,1
1088446,1
5981448,3
4039424,2
8303710,3
3470244,1
3639948,1
1880320,8
1375630,2
4903055,2
4750315,8
5408817,3
7115914,2
5861334,5
4564590,6
1970541,2
2322265,1
1601430,2
5495936,3
5167933,1
4792434,5
6214573,3
9487477,6
4021387,2
6016797,8
5630803,1
1447163,6
7494108,3
9851090,5
9981439,2
4932819,1
6984292,1
1913069,2
2047629,2
3947027,1
1633986,1
5037518,1
8458858,2
3351351,1
7063940,1
6310781,3
9669659,2
1291947,3
2888242,2
8503642,3
7626938,2
2309680,3
9041795,1
8172371,2
3292161,4
9033582,2
2316301,1
4252014,1
8216162,5
5983523,2
8731186,1
2898455,1
6211498,2
6766973,6
4629059,2
7326615,1
6832420,2
8006849,2
5608814,3
8191333,1
2239913,2
5637696,8
2990354,8
3023822,2
6500332,2
6171645,3
3421379,5
7945137,3
1803745,3
7394961,2
3448351,2
1402009,2
7267310,2
3499422,6
3419291,2
9614906,1
1159189,1
9493421,2
8147765,1
6252908,2
2055884,1
8643525,4
8047825,2
6189653,3
4495554,1
7276273,5
4695426,2
2114819,2
6138591,5
1372261,1
8592674,2
4336869,3
7874494,3
5026063,8
7220694,4
5185664,2
6332315,3
8387020,2
2953039,2
8558047,1
7250164,1
2489848,2
1963783,3
2359396,1
1658094,3
7013317,2
8194213,2
2469093,2
4354989,1
1112367,6
4051243,2
6343846,5
8324518,2
6405299,3
8843256,2
9284382,1
1330761,2
8001853,5
7053698,1
3036492,1
3700732,3
3193127,1
8256674,1
5583544,2
6836570,1
9648298,7
8987384,2
2486234,2
4142396,2
5707584,2
1281124,1
3064840,6
7868628,1
7011751,8
9081743,1
1434439,8
5500408,2
2551051,2
4996199,2
8160672,3
9924034,2
3634671,3
7744594,3
9192662,6
5761268,3
5842615,2
8971746,2
8125635,1
1214027,3
3366687,1
2803910,1
1627911,2
8811467,1
5451258,4
1787075,2
7663422,1
3919155,5
9326790,2
2162817,3
8232851,3
3410390,3
8842989,1
5567792,2
3999304,3
7144214,3
4889175,6
3373950,3
1016489,2
3848022,1
7391339,3
4371498,2
2383391,2
3253273,2
6566585,3
5724893,2
7288599,1
7109490,1
2903281,3
8589663,2
7394014,6
5202297,1
9598376,1
5530353,1
3484625,1
2554838,2
1310016,3
2633981,1
5632407,1
2622370,3
5985610,4
3152009,3
1915728,2
9672152,3
6445876,3
3178466,8
4019778,2
1222576,3
8584874,3
4546367,2
4450213,5
1515700,2
6325374,2
7472608,3
8671982,2
3330402,1
6456330,1
1899381,5
9236554,6
6990783,3
2115525,3
2553581,3
3290760,1
5035124,6
2882999,1
3226789,3
1411668,5
4199188,3
5186172,1
4700456,5
3008645,7
9566802,2
6580763,2
9833851,1
4904111,2
8022297,4
3928148,3
3250384,2
9553929,2
6803177,6
7806854,4
2880925,1
6907101,7
7776101,2
5351849,1
6032603,3
9908403,3
1041636,3
7123097,1
6457016,3
3997091,2
7738613,1
2940984,3
5682574,1
2907307,5
5202051,3
6341564,2
9518435,1
7334502,6
5847005,2
7482714,1
7159517,2
3688954,1
7828618,2
5587144,4
7907476,2
6911623,2
4413800,3
9431624,2
4823924,6
8950925,8
9973962,1
1157928,3
1954520,3
8981889,2
9391231,3
2159642,5
9803348,2
6741713,6
9629101,1
4237365,5
6290466,3
4980346,3
7343279,3
9220784,1
9951138,1
5210901,2
4561857,1
9861945,4
3591660,4
2672307,3
4970173,3
8295707,1
4308286,6
3584124,2
7259738,2
7043531,3
2427624,1
9264204,1
8967625,1
4068874,1
1155641,2
9965129,2
9735234,2
1032068,6
6519299,3
1010446,3
7240575,3
5743936,1
7223938,1
7473502,4
9511707,1
6746208,2
6055387,4
7477557,5
4154051,3
2688471,3
3463517,5
6307097,2
3684939,3
1566231,8
5066140,2
1558295,1
1762662,6
1752891,1
3806722,1
8282567,4
2009798,2
7636337,3
5266890,3
7083101,6
4124655,8
2867175,6
4934199,3
6280265,6
4125384,8
7050270,3
3722161,4
7455444,1
8714765,3
2772493,2
6733010,1
3019892,2
1437714,1
3994989,1
2332818,2
2924480,3
7766379,5
2286932,1
8020363,2
5315456,7
3949054,1
3361963,1
8801253,3
8012470,3
4892783,1
4193519,2
6362308,2
3941134,1
4646012,3
5315139,1
9156737,2
4793889,5
2106899,2
1995537,2
2451762,3
3294642,2
4395177,1
9519293,6
4218242,2
5727648,3
8242587,5
6084229,2
3549487,2
8259614,1
5799296,2
8767354,5
9209677,4
6727477,2
9094782,2
7748953,3
2278150,2
9961218,2
5275990,8
4778756,2
3623741,5
7731542,3
3621782,7
8251314,1
1048321,1
9843112,8
8767557,3
3438612,1
9801062,1
9980880,1
8621086,3
9569771,2
9609816,7
3848596,3
4895977,5
2483965,6
9246000,6
3336645,1
4157580,3
6311637,1
7971673,3
4558422,1
2614750,5
1373910,5
3402314,8
4434387,2
2247611,5
7078621,2
3258169,5
3405072,5
6961416,2
6113168,1
5340150,1
1260303,1
8303101,2
8310188,3
9640503,8
8927822,4
9020346,5
9237944,2
3146325,2
