primary_identifier,next_month_plan
6504706,1
1175738,5
3112039,3
3651976,1
8932144,1
3136993,6
4370183,3
4669473,3
5221252,2
8266878,2
3586170,8
2713847,4
8937390,2
2461650,3
6694423,1
9887579,7
4426179,1
2957461,5
9060346,8
2532590,7
9320663,1
4365639,1
8781830,1
7822141,5
5455986,4
9846653,8
2210268,4
7014920,5
6971055,4
6847886,3
6256313,3
1204272,8
1687158,4
6337872,3
1324975,1
5513702,3
2706404,1
3580959,2
6263728,5
2113672,5
1390101,1
5119108,1
1949303,2
6140467,3
8037047,1
8006342,5
8095372,3
2511704,4
5216363,1
1558751,4
4929533,3
6191127,2
6852753,7
8307807,3
2832254,1
8320902,8
5356962,3
5871018,2
2963545,5
4576628,4
2958101,4
2614982,1
2048847,1
4468799,8
5807306,3
2920788,6
2775664,2
4495015,2
4265712,1
2325498,3
7104613,1
5835284,5
9696565,2
4175000,8
4868508,2
8385863,8
3951612,1
2830582,1
8017610,4
7393024,3
7245821,1
3674927,4
9120683,2
9108388,1
1755743,4
3674938,4
8678678,2
6944410,2
6993086,4
6928089,3
7550577,8
2329685,3
8411105,1
2454053,6
7991669,5
4249579,8
6022542,5
8761570,1
3441720,2
7746519,8
9442941,1
6442978,8
9818091,5
7716635,1
2952455,1
7780669,4
5027380,4
4972132,2
4073079,4
1596480,8
1685270,8
6762028,1
4415365,2
6944474,1
7149843,1
8552951,3
9733672,4
1672661,3
2263862,1
3170800,4
7449588,5
9275473,7
7072881,1
3938831,2
1354993,4
5913682,4
5894117,8
3475094,2
3627044,2
9624651,7
2126224,1
3672317,3
9598771,4
5403318,2
4843689,8
4162645,5
3321136,1
2427912,3
1391999,1
5829811,1
6182650,7
6782467,2
5241645,6
9856989,1
4470802,1
8718191,7
5235645,3
9152598,2
3638435,2
6259994,6
7155422,5
3519126,3
2692386,2
3221452,1
4355459,3
5652029,2
2546905,8
7629251,5
9567264,2
5887363,5
3029460,3
9880278,2
8536133,1
6957423,5
2029049,5
9632635,2
8540149,2
8007569,1
2094239,8
2087175,4
7748582,2
4271343,4
1138355,5
9236402,4
6939151,2
3869807,1
8639687,7
1867693,2
3503545,3
3488315,4
5393807,8
1861669,8
9346950,8
3093450,1
2250951,4
1405017,3
9887485,3
2721683,8
4348324,4
6590205,5
4546295,2
7890114,1
2791513,3
6865490,4
3031047,2
3690843,1
5656619,5
2024708,5
7387256,8
2237764,3
5622632,5
1966823,8
4638811,5
3541332,5
4799022,1
6174327,6
3077748,1
4004351,3
5569003,8
1439536,2
9725758,5
4107332,3
3914392,7
9646365,4
2278396,1
8764354,2
3197666,3
7351424,1
7155751,1
1934001,1
1786779,6
4512114,2
7151207,4
6529320,8
7343263,2
8415006,2
3931158,4
5611049,7
9434803,4
2644248,1
9624083,1
9760983,4
5492656,3
2896127,3
8393177,1
1002777,4
3944342,3
4071075,1
3900315,3
5530629,3
4065207,5
6953461,1
2863818,1
7749882,3
2251316,3
6466904,6
8566151,4
9190747,3
6249805,1
6618788,1
9989708,1
2083205,7
1497328,5
1957777,5
9239418,3
7018678,6
9691900,1
1060082,3
7473939,1
9730860,1
9706328,7
7386547,6
6996677,5
1492991,1
8817962,6
6251427,5
1266775,1
6701208,7
2693522,7
5425042,1
2092699,2
6277537,1
3244887,5
7124319,7
6296978,4
9108878,5
6389170,5
8996178,5
7819028,1
2773639,1
3196075,4
2552198,2
6368451,5
3443282,3
5704787,1
6721754,1
8854125,4
8093320,5
7836533,1
4200898,2
1698340,2
1447921,1
4980406,2
5635115,7
7828295,4
7397781,1
5324248,2
7036251,1
9421236,3
7194136,3
9023724,1
2260848,3
7566842,5
8898449,3
2669066,3
2424639,1
1155797,1
4058703,1
9317802,1
6376783,1
2684768,8
8339776,3
9765243,1
1286615,7
5595184,4
3113973,2
4442080,6
6354306,8
8235754,2
3221404,4
4939499,8
2061672,4
8846283,8
3599041,1
6669063,1
5390907,4
8126045,8
4695200,4
4648958,6
4705331,6
6137233,8
2136909,8
2173144,7
1655171,6
5638082,5
2990608,6
2895388,3
8512081,1
2223940,4
9426138,1
1944885,1
6578934,1
2242042,4
8435431,1
7411898,1
6086625,1
2011978,3
3511466,2
6689649,3
4803420,4
7298049,1
5449631,1
1359206,6
5684189,5
3788587,6
2767490,1
1971636,1
1229104,5
4007735,6
3256564,6
7904992,1
3058532,8
1416272,3
4895768,4
7621119,2
3573830,7
2524313,1
7938960,6
8120180,7
8068534,5
7975886,1
8280788,1
9626171,3
1388588,1
1001886,3
9612652,5
3316919,1
4276238,2
4368507,5
2420662,1
3313006,2
5115497,2
1442501,7
3496280,8
7788441,5
1863675,6
9332566,2
8575640,3
1600785,5
6418677,5
9928047,1
6545843,4
4384045,2
8762833,1
9010400,4
9527274,2
3960386,1
2866682,3
3433090,3
1753472,7
4080740,4
5949887,1
8125727,5
1374895,1
1701838,4
2046379,6
6438973,4
4722012,8
8513195,5
5817195,8
9595256,1
1674873,4
3359270,1
4339654,7
4480247,6
5119171,3
9602766,1
7450724,8
8053093,2
2393468,1
5411044,8
9054676,4
4694206,2
5427864,1
2158332,5
3716824,4
3111656,1
8780719,5
3108216,6
7574162,1
6835607,2
7697787,4
6340540,4
6344144,5
6298440,8
4683707,5
4959148,1
1751595,2
3170337,1
1784892,1
9272318,5
4505078,3
8250309,2
4644618,5
9426698,5
3765127,6
2742437,5
3939824,1
1554558,2
4442955,6
8131396,1
3380444,1
1624042,4
2088687,1
2633519,2
2967162,6
2228482,2
2883342,1
7770220,1
7082758,7
3783929,1
9054759,8
5286667,1
8398184,4
3993251,2
1305586,2
9883900,1
2386573,1
9535428,1
9000161,2
9325556,2
7591992,7
8763580,8
8120083,3
4471173,3
5526299,2
7255761,4
3858053,5
9340490,2
8953788,2
4387462,6
9825954,1
5337513,6
1325382,4
1372546,1
1514252,4
1987780,4
7098433,3
5671731,1
6486027,5
5886385,2
3801696,1
9715110,7
6146567,1
1256082,5
7673406,3
8586602,2
5669093,6
3897383,3
8013856,2
4871311,6
5827528,1
2237408,4
5768774,2
3883221,5
3720671,3
1889077,2
6280123,2
8453354,5
1045653,3
1354840,1
8254361,6
5348125,1
5862110,3
3472150,8
4251633,5
7446264,3
8421144,2
6904073,5
5709852,5
2163400,8
2993365,8
8597953,7
1211663,3
5785507,4
1802258,3
4867693,6
2853706,2
9669583,7
6124879,7
7341344,5
4367389,3
8978948,2
5133226,6
1830084,4
3970960,1
5669452,1
1609728,2
3164045,1
9947609,8
2100997,2
3762464,3
2297573,7
8664573,5
1259832,3
2616732,1
4207090,5
6681899,4
2346919,5
2269763,4
9488366,4
9237039,5
1998160,7
7128784,1
1966271,2
7959014,6
7522857,6
7633735,2
4698109,1
2927252,4
4613372,1
8348459,2
7778079,2
6714772,1
5075888,1
4744748,4
6182326,5
5818598,1
6968960,6
3143121,2
8578724,4
1751827,4
6543777,3
8568760,3
8762087,3
4912443,1
7620543,1
1040728,8
8186120,3
3286202,1
9046815,5
9555420,1
8444611,8
4740534,6
2116587,5
9916588,5
1458172,4
3352998,2
7622917,1
9762675,1
1895933,8
3156325,4
8902257,4
7304526,1
3360560,4
6704694,5
9366123,5
8693886,1
7318737,2
3097088,8
6975220,1
1255346,2
4453208,8
6985592,7
2566177,3
8844073,1
8471253,1
8160330,2
2617592,2
8804374,6
5185903,3
5125903,6
7787809,5
4692943,2
7627024,3
2945177,2
2746142,4
2816618,2
3884431,6
5172759,1
1583171,5
8080081,1
7263779,1
7069708,4
1566753,3
4300796,1
3939869,6
2524870,3
7264010,5
4992964,3
1895725,1
4713898,5
4900360,1
1258233,5
4931364,5
9627420,7
2686890,1
8753183,1
8736880,3
5448080,5
3222998,6
3106558,5
6323523,8
1019642,8
8034081,1
2121098,1
2764662,5
8464623,5
3748929,1
8308832,6
3577526,2
8162304,8
7723510,1
8968180,1
7805802,4
2824738,8
7892150,1
5324109,8
6131016,4
8097106,4
7466256,1
3432258,1
4450833,6
5658590,4
2871399,5
5658547,4
2952699,1
1292840,1
6769256,1
5590794,8
9777049,4
6009807,1
3872031,7
8718979,7
1434701,3
8040649,6
6153286,3
9397510,4
4555283,3
2064431,5
1117648,5
3485538,1
7016586,1
6402963,8
7354922,1
6316265,3
1160364,7
9040115,2
3415763,8
1152329,3
7096420,4
3652538,1
3828414,1
4383260,2
7389542,5
1048998,3
2237614,5
4919478,1
6783176,1
9663289,1
2281931,4
5161328,4
2556259,2
4004733,5
4271900,2
7764116,6
2672298,8
8776307,7
2877748,1
2254167,4
5856796,8
3654905,2
5867655,1
8258308,1
6512308,3
2015340,5
5513122,3
1942111,5
7639689,2
8640789,1
5962712,1
2693880,5
4176500,2
4721260,2
9949837,1
4157662,4
6130543,5
3435519,2
1454264,4
1322865,2
7569930,2
6119249,4
3071847,3
5205549,5
4867304,4
1846282,1
4729047,7
4757658,1
3329937,6
2682855,2
1280146,8
3457386,7
6539876,2
1188584,2
2229271,5
8470484,2
8094568,8
1822866,1
1661056,8
1232469,1
2545531,5
5274997,2
5803984,1
4156707,1
1432599,1
1734956,7
3756779,2
2057715,2
1315972,5
6507194,1
2151331,1
1284106,2
5967853,4
7898103,8
4057921,2
6502128,2
8815198,1
5282997,4
2982583,1
8127702,5
7711174,5
8449037,8
3479447,3
6683638,5
7521140,2
3936999,1
8538221,4
9940382,3
9762753,8
7284486,1
1736781,1
4167630,2
3008199,1
5894892,5
9674746,2
5288888,5
9134239,8
3741122,2
6592486,5
7168904,1
8845366,1
9285370,3
7110293,1
9576287,1
8178171,4
8686880,2
8829281,2
6678319,2
1974237,2
2421890,8
5586005,5
3928418,2
5883526,3
7170016,1
4186571,1
7926346,2
3115369,3
8279090,2
6469019,3
9858577,3
4719043,5
7673173,6
1490833,5
5319693,1
2393507,5
8703921,8
1923392,5
8228508,2
6662514,1
4485763,5
4836100,1
2816376,6
9915285,5
9009342,5
3467921,1
9461844,5
3676321,4
1356190,8
3194038,5
9371903,3
1604609,1
8664804,2
9223341,5
6335994,4
2216515,6
2990622,3
1332029,7
8293855,3
4791765,1
4947622,4
8636139,1
1282004,4
3421133,4
2430446,2
9180188,1
3469525,2
6958121,1
8814230,4
5036929,5
7480536,2
2895098,1
9510622,2
9039442,5
2267371,1
3580928,4
1172674,8
7335619,1
6511318,5
8640221,2
2680770,5
1751278,4
4478514,3
6239701,5
6694510,1
5026807,2
9335789,3
2763128,2
2204258,1
6380189,2
9630834,3
5811674,2
3525385,2
1640005,2
3969986,4
8092047,1
4111746,2
2940321,1
3748096,1
9537415,5
4144523,1
7818447,5
7569784,4
3622036,2
2081025,7
4093004,2
8137449,1
5767114,4
3036745,2
6067896,2
1510140,1
2062461,5
1163055,5
1949604,4
1474541,3
6934280,1
5854276,1
5853240,1
5781329,8
8600364,5
7913541,5
3171804,5
5115022,5
7110014,6
1225702,2
6532115,2
6615532,7
1559108,8
8894971,2
5904940,1
9027549,3
3160181,8
1352049,2
4050637,8
9663318,1
4139673,8
2960993,1
9709014,1
6553628,2
9404418,5
8593600,1
9724874,6
1464296,2
2545980,8
5836874,4
4386516,1
3314287,3
2506408,3
4811346,5
5480406,4
1056808,2
5371839,5
1473306,5
2570670,8
4652901,3
5756644,6
7553648,2
4026620,3
1704222,3
1291291,2
7341481,5
6364159,1
8972778,5
6465092,8
6849052,1
5616287,3
4374015,2
2683787,1
7730237,4
7712476,8
5421459,3
4847450,1
2172055,2
2252599,1
3567763,1
8076750,4
8252506,1
1854532,8
9022604,1
5554221,3
3096569,4
7434892,2
6823707,3
4907467,2
5965357,5
7152553,8
3429081,2
6925687,7
1863053,1
1819976,6
9764723,4
3783734,1
7553293,3
6917634,1
1439462,2
6669201,4
9185436,5
7069576,8
4617163,1
5118470,1
5390835,5
5972572,3
1164413,3
2812587,3
5937144,2
6136442,3
3618596,2
3743834,3
4439620,5
8913967,8
7700564,7
1629103,4
4983912,2
2602359,1
7045925,1
1356298,1
3864356,1
9252963,1
5782980,2
3012617,5
2089975,3
4744162,1
1382321,1
8200188,8
6027941,7
2366677,3
4008370,2
7484466,1
9532567,4
2456211,3
3676414,6
1856167,3
8631906,1
1325747,1
7191979,4
3754900,3
9545549,1
4219275,7
4662273,2
1122957,5
8320127,2
7027312,2
1371947,1
5372218,1
3879659,5
2345907,7
6732369,5
8715398,2
2299567,4
2563602,7
5214767,7
8360587,8
7772910,5
6517612,3
9495579,4
5090507,5
2717618,8
3316401,4
8484006,2
7653926,7
3458417,5
3920003,5
1629690,1
5863503,1
2919238,1
3988759,1
7254706,5
3057815,6
4247784,3
6211584,5
4672100,1
9048287,4
5129813,2
6455710,7
2333858,1
6240553,6
8963826,5
6999523,2
6810797,2
3748120,5
5906184,6
8848337,6
2451389,4
2814967,6
8738645,6
1743998,7
2761609,4
1724376,1
6685006,5
5266980,3
5069225,5
2775542,3
9261861,8
9641995,1
9630857,1
3860065,7
2493434,3
9305275,4
2461473,2
9112304,4
2721778,2
2960687,1
2754803,1
4115824,6
3361537,1
6579971,3
4160905,6
6090464,2
4298483,1
8190664,5
6428389,6
5195675,6
5101331,3
1355880,8
8092729,2
8654570,5
2838318,1
8296508,3
5861664,1
3863130,4
3542815,8
3717835,4
2297274,8
3919570,1
7207783,3
6916939,3
6371378,1
5919333,1
2733646,5
9303339,5
8717811,4
2057864,6
4239974,4
6273113,7
1017100,4
9454511,2
6593466,6
5512832,3
1469005,1
7464803,2
8580106,6
6682669,3
8713072,7
2232153,2
5423780,8
1067217,4
8286341,6
2760431,2
3948841,5
3044020,2
9284235,1
1957371,8
7594298,1
1586123,5
9786429,3
3213906,5
9832775,5
4925637,1
4795850,6
5599951,5
8107522,1
5421127,1
5621517,3
6800058,3
4916781,1
3574816,1
5739511,1
3663757,1
5287984,1
1013913,2
7772319,5
2328276,5
8480185,4
4991990,2
4186540,4
5220374,1
3718918,4
5994453,6
8621654,7
5022315,5
1714122,5
7136333,1
7377958,7
2899044,3
1377815,3
1178839,1
1579413,1
5758877,2
2647297,1
4589117,4
9709159,5
7528773,2
2307486,4
8119061,1
6568305,8
2562145,2
1819641,4
5287207,8
7792008,8
7763228,1
7624961,8
6299292,3
5921811,7
4986026,5
5759986,7
6326634,2
5077035,8
5644124,8
2111163,2
6112685,4
4375399,2
8362415,4
6368930,2
3186530,3
5195806,3
2613768,5
4105708,4
4386252,1
7651807,6
5833474,3
2647093,1
2569499,5
1977426,1
1579011,3
8113016,1
4989041,1
6062305,4
8035664,3
3682041,1
3259739,5
9589446,1
8212862,5
8399418,4
1450540,2
9375691,1
8973734,5
3957170,1
9629482,2
2261872,5
9223362,1
5631497,3
9333571,8
3406150,2
6951672,2
2940580,4
5223050,2
1302032,4
4571900,4
3496582,3
9517366,1
1996499,2
2796745,2
3969848,5
1027728,2
3125656,1
2676528,5
2299929,3
2601710,3
1220757,1
7291761,2
4735966,5
8698562,1
6919442,5
8858506,2
8292069,3
5918994,2
5542882,3
5303306,2
5372330,1
4322437,1
4450360,1
4246847,4
9947895,3
5775744,1
9574825,5
1295243,1
2756762,4
5618692,1
8666118,4
7589186,1
3548790,1
9422403,6
5591905,6
7808312,1
5866924,1
8257564,4
4028636,4
2934840,1
2768719,1
1553009,1
7805102,2
3065221,4
2176099,4
2636432,2
9050803,8
8990841,3
9499913,1
5996662,4
8170869,2
9606611,2
9940400,2
6245092,5
4890642,6
5568161,6
5425069,5
9030582,3
4424375,5
8251701,1
6683730,1
9471590,5
8577702,2
8330264,6
6323476,2
6949161,2
9226769,3
2062825,6
9946657,2
4995446,5
6511075,3
8512073,3
3929143,1
1310779,1
9819361,7
5625074,5
3453157,1
7933979,5
3889379,7
7817327,3
6984428,1
4145012,4
9234724,5
5042848,8
7587421,1
2748609,1
6904088,5
3823318,5
2275601,7
2377765,6
4113586,1
6098030,5
3244118,4
9922256,3
9909225,4
1034171,5
1562891,2
3132770,5
6351078,5
5059238,1
1494258,1
2897602,4
4034031,5
1291063,6
8567924,4
6446875,3
7130508,2
6787023,1
6304133,1
1403564,5
6128174,2
7239506,7
1101821,2
8951466,1
3280120,1
1381631,6
9063075,2
4133833,6
3802885,2
6686757,3
1371498,3
2220898,6
2030916,5
3045369,3
2912681,6
4480290,1
1628312,6
4104078,7
8978315,3
8224165,1
7884349,3
9994702,1
1306848,4
3777774,2
9785745,6
5780665,2
2632385,3
9272269,1
8030531,2
8760605,1
9879146,4
1103509,8
7329718,6
8134517,5
8045453,2
9086143,2
4839990,5
8185080,3
6853376,6
1774571,1
8548230,1
1511960,5
3498144,8
7758588,4
1284478,1
9569722,5
8515295,1
8384280,4
3780578,1
3573878,6
6969840,8
2314420,3
3701183,2
1975405,4
4940245,6
4086960,1
5084396,5
6809028,7
3642287,1
5116450,1
2703264,2
3548250,6
8619859,5
6395832,1
2596101,5
2739019,5
8201188,6
5846510,2
3447202,1
3329379,2
4340129,2
4741454,3
7473979,3
7591524,6
5923078,1
8976228,3
1915571,1
8350262,6
4922089,1
9504798,6
5270434,2
7189967,6
7227591,2
1918959,1
4469334,5
6421422,1
9435214,1
2198437,3
5503508,2
5436887,1
3510566,8
3832362,4
6609938,5
3996813,6
5675175,3
1534654,8
5420098,2
3552828,5
6630672,3
1989937,4
3683316,2
5440135,5
2470290,5
2886902,5
3036721,2
5470647,8
9164100,5
8336974,1
4216990,1
2602764,5
7502670,2
6462182,1
7383436,1
5609795,5
4171567,1
4896802,7
1952068,1
1146042,1
3836735,5
6610075,5
4842618,5
8848305,6
3735759,1
9770988,3
3155754,1
2065644,1
5555107,4
1606324,6
9317370,6
1241550,1
5400183,3
2974972,5
3439003,4
3528304,1
4530260,1
3170757,4
9283971,3
3029110,2
1579154,2
6687952,1
1846531,5
3836607,4
3145190,5
7209178,2
5063597,3
9917085,3
8434251,8
8912846,1
7942168,1
2317827,1
9741681,3
6915960,4
9064654,2
4847748,4
6119130,4
2126598,4
8743443,5
5718242,1
6971678,5
6608808,7
3735616,6
9371118,8
6116444,2
8338514,3
4110555,3
2432055,2
2211530,3
4685667,1
8985884,8
6870722,1
8548765,5
2735107,1
1212058,5
6232921,5
1832180,6
7970980,2
2456820,6
9132535,4
9466769,4
5397308,1
3876917,7
8952660,2
8564204,6
4461787,2
7021104,2
5247394,5
1096874,1
7209467,4
8315218,3
3254023,8
7558923,1
1435505,1
2390783,1
8722123,8
3654229,5
6844111,1
1298343,2
8703391,8
6046979,2
2289045,1
8627945,5
2997529,2
1590925,4
6466415,2
3988099,2
8196013,8
3644478,1
3301566,5
8159889,3
4882844,2
2102905,2
1792196,3
7607677,3
5881436,2
6399245,5
9992344,3
2959553,6
7750421,3
2199125,2
9660864,3
2275904,5
5154198,6
3464492,3
9423298,1
7311952,5
7654715,4
6027519,1
7974469,5
4368820,1
5454417,5
7172954,3
5685009,8
9961291,3
4694866,1
6338443,7
6990265,2
9868319,4
9800217,3
2634149,1
3900019,8
4063481,6
5259441,3
6810778,1
7741626,1
7380506,2
4627403,2
4431170,1
7186385,3
9407514,3
7732964,5
2834620,1
3109975,5
4460522,7
1718890,4
9108157,5
2120242,1
9306954,3
1413011,2
9662488,7
8801851,5
5715602,8
2118959,2
3300296,3
5173055,6
5192288,2
6132201,3
2859415,1
9694555,3
8924099,8
8902349,8
6859760,4
6550817,5
3239189,1
1271705,2
4660583,5
9558546,5
7022929,4
5034697,5
2341931,5
1490685,2
3459935,6
9273482,1
8133748,1
2595847,3
1880694,7
3382910,2
3225790,5
1312311,1
3816196,1
4902890,5
4046012,1
1795414,6
6448322,5
6764939,5
1205840,7
9901838,2
9182818,8
4842993,2
6598474,1
6378124,6
6503487,5
3361369,4
9149525,6
9078762,2
5501712,8
1418234,4
4655161,6
8584905,5
2557467,1
8444875,3
6155933,1
3959172,1
7530311,3
7387226,5
7874002,4
9582194,1
9122667,5
5016807,2
5006284,5
1546680,8
4834325,2
7241837,2
9136219,5
6280754,7
5039601,7
3086552,3
8448663,5
5484917,1
5894844,3
9977112,4
6601857,4
6109414,7
6758275,1
2030530,3
4557186,3
8442254,1
5402568,3
6228231,6
7311804,4
2849304,4
2405098,1
1224541,2
9258398,1
4452035,4
7552004,1
1530027,1
4884691,4
5246978,6
7559453,7
5187678,1
4860264,1
1098882,1
5474212,1
7113095,8
7111756,7
7262938,1
9454605,2
7784168,5
6317146,1
1439937,2
7304568,8
9136900,3
8755193,5
8625478,4
8139964,2
8227545,1
2366991,1
6671391,6
8091056,1
9715508,2
6575011,7
8891720,8
3000646,5
1088446,2
5981448,4
4039424,2
8303710,5
3470244,1
3639948,2
1880320,4
1375630,1
4903055,2
4750315,5
5408817,3
7115914,4
5861334,6
4564590,8
1970541,3
2322265,1
1601430,2
5495936,5
5167933,1
4792434,8
6214573,1
9487477,7
4021387,4
6016797,8
5630803,1
1447163,6
7494108,1
9851090,8
9981439,1
4932819,1
6984292,3
1913069,4
2047629,5
3947027,1
1633986,1
5037518,3
8458858,3
3351351,1
7063940,5
6310781,3
9669659,7
1291947,5
2888242,5
8503642,3
7626938,2
2309680,2
9041795,1
8172371,7
3292161,3
9033582,5
2316301,2
4252014,1
8216162,8
5983523,3
8731186,1
2898455,5
6211498,1
6766973,5
4629059,3
7326615,2
6832420,4
8006849,1
5608814,1
8191333,5
2239913,4
5637696,8
2990354,3
3023822,3
6500332,1
6171645,2
3421379,6
7945137,1
1803745,5
7394961,4
3448351,2
1402009,1
7267310,1
3499422,1
3419291,1
9614906,1
1159189,1
9493421,3
8147765,2
6252908,2
2055884,1
8643525,3
8047825,1
6189653,5
4495554,1
7276273,2
4695426,5
2114819,1
6138591,3
1372261,1
8592674,2
4336869,8
7874494,4
5026063,8
7220694,5
5185664,1
6332315,3
8387020,5
2953039,3
8558047,2
7250164,5
2489848,4
1963783,3
2359396,5
1658094,3
7013317,3
8194213,5
2469093,1
4354989,1
1112367,7
4051243,5
6343846,8
8324518,1
6405299,8
8843256,3
9284382,3
1330761,2
8001853,3
7053698,1
3036492,1
3700732,3
3193127,1
8256674,7
5583544,1
6836570,1
9648298,8
8987384,1
2486234,1
4142396,4
5707584,6
1281124,5
3064840,8
7868628,4
7011751,4
9081743,1
1434439,8
5500408,4
2551051,1
4996199,1
8160672,2
9924034,1
3634671,6
7744594,1
9192662,4
5761268,5
5842615,1
8971746,2
8125635,5
1214027,1
3366687,2
2803910,3
1627911,5
8811467,4
5451258,4
1787075,4
7663422,2
3919155,5
9326790,4
2162817,1
8232851,5
3410390,5
8842989,3
5567792,4
3999304,4
7144214,5
4889175,5
3373950,7
1016489,3
3848022,3
7391339,3
4371498,1
2383391,1
3253273,2
6566585,1
5724893,4
7288599,4
7109490,2
2903281,2
8589663,6
7394014,8
5202297,1
9598376,3
5530353,1
3484625,3
2554838,6
1310016,1
2633981,3
5632407,1
2622370,2
5985610,4
3152009,1
1915728,1
9672152,3
6445876,4
3178466,5
4019778,6
1222576,5
8584874,5
4546367,2
4450213,6
1515700,2
6325374,2
7472608,1
8671982,4
3330402,1
6456330,1
1899381,5
9236554,5
6990783,5
2115525,3
2553581,7
3290760,3
5035124,8
2882999,1
3226789,1
1411668,5
4199188,4
5186172,1
4700456,6
3008645,4
9566802,8
6580763,2
9833851,1
4904111,1
8022297,4
3928148,1
3250384,2
9553929,4
6803177,4
7806854,6
2880925,3
6907101,5
7776101,5
5351849,7
6032603,5
9908403,6
1041636,6
7123097,2
6457016,5
3997091,2
7738613,5
2940984,4
5682574,1
2907307,6
5202051,2
6341564,4
9518435,1
7334502,5
5847005,3
7482714,2
7159517,2
3688954,8
7828618,7
5587144,4
7907476,3
6911623,5
4413800,7
9431624,2
4823924,5
8950925,6
9973962,1
1157928,2
1954520,2
8981889,2
9391231,3
2159642,7
9803348,5
6741713,6
9629101,3
4237365,6
6290466,7
4980346,3
7343279,5
9220784,4
9951138,1
5210901,7
4561857,1
9861945,7
3591660,4
2672307,4
4970173,4
8295707,1
4308286,8
3584124,7
7259738,2
7043531,5
2427624,4
9264204,1
8967625,1
4068874,1
1155641,5
9965129,1
9735234,5
1032068,7
6519299,4
1010446,4
7240575,1
5743936,5
7223938,1
7473502,5
9511707,5
6746208,2
6055387,2
7477557,8
4154051,2
2688471,2
3463517,1
6307097,1
3684939,5
1566231,7
5066140,3
1558295,3
1762662,6
1752891,1
3806722,7
8282567,4
2009798,1
7636337,1
5266890,4
7083101,6
4124655,7
2867175,8
4934199,6
6280265,5
4125384,6
7050270,1
3722161,7
7455444,2
8714765,2
2772493,3
6733010,1
3019892,3
1437714,1
3994989,3
2332818,2
2924480,3
7766379,5
2286932,5
8020363,5
5315456,8
3949054,1
3361963,3
8801253,4
8012470,5
4892783,4
4193519,4
6362308,3
3941134,1
4646012,5
5315139,1
9156737,5
4793889,5
2106899,5
1995537,4
2451762,7
3294642,1
4395177,1
9519293,5
4218242,6
5727648,2
8242587,5
6084229,5
3549487,2
8259614,5
5799296,3
8767354,5
9209677,4
6727477,1
9094782,8
7748953,5
2278150,1
9961218,5
5275990,5
4778756,2
3623741,6
7731542,5
3621782,7
8251314,5
1048321,1
9843112,8
8767557,6
3438612,5
9801062,1
9980880,1
8621086,1
9569771,4
9609816,3
3848596,2
4895977,1
2483965,7
9246000,8
3336645,2
4157580,3
6311637,1
7971673,5
4558422,2
2614750,6
1373910,6
3402314,3
4434387,1
2247611,6
7078621,7
3258169,8
3405072,2
6961416,5
6113168,1
5340150,1
1260303,1
8303101,4
8310188,3
9640503,6
8927822,1
9020346,6
9237944,1
3146325,6
