primary_identifier,next_month_plan
6504706,1
1175738,7
3112039,1
3651976,1
8932144,1
3136993,5
4370183,1
4669473,5
5221252,1
8266878,1
3586170,8
2713847,1
8937390,1
2461650,1
6694423,1
9887579,7
4426179,1
2957461,7
9060346,1
2532590,5
9320663,1
4365639,1
8781830,1
7822141,7
5455986,1
9846653,8
2210268,1
7014920,1
6971055,1
6847886,1
6256313,1
1204272,8
1687158,1
6337872,1
1324975,1
5513702,1
2706404,1
3580959,1
6263728,1
2113672,7
1390101,1
5119108,1
1949303,1
6140467,7
8037047,1
8006342,1
8095372,1
2511704,1
5216363,1
1558751,1
4929533,1
6191127,1
6852753,7
8307807,1
2832254,1
8320902,8
5356962,1
5871018,1
2963545,7
4576628,1
2958101,1
2614982,1
2048847,1
4468799,8
5807306,1
2920788,8
2775664,1
4495015,1
4265712,1
2325498,1
7104613,1
5835284,1
9696565,1
4175000,7
4868508,1
8385863,8
3951612,1
2830582,5
8017610,5
7393024,1
7245821,1
3674927,1
9120683,1
9108388,1
1755743,8
3674938,1
8678678,1
6944410,1
6993086,1
6928089,1
7550577,6
2329685,1
8411105,1
2454053,5
7991669,7
4249579,8
6022542,8
8761570,1
3441720,1
7746519,7
9442941,7
6442978,8
9818091,4
7716635,1
2952455,1
7780669,1
5027380,1
4972132,1
4073079,1
1596480,7
1685270,7
6762028,1
4415365,1
6944474,1
7149843,1
8552951,1
9733672,1
1672661,1
2263862,1
3170800,1
7449588,1
9275473,7
7072881,1
3938831,1
1354993,1
5913682,1
5894117,7
3475094,1
3627044,1
9624651,7
2126224,1
3672317,1
9598771,1
5403318,1
4843689,8
4162645,1
3321136,1
2427912,1
1391999,4
5829811,1
6182650,8
6782467,1
5241645,8
9856989,1
4470802,1
8718191,1
5235645,1
9152598,1
3638435,1
6259994,8
7155422,4
3519126,1
2692386,1
3221452,1
4355459,1
5652029,1
2546905,7
7629251,7
9567264,1
5887363,1
3029460,1
9880278,1
8536133,1
6957423,7
2029049,4
9632635,1
8540149,1
8007569,1
2094239,1
2087175,1
7748582,1
4271343,1
1138355,1
9236402,1
6939151,1
3869807,7
8639687,7
1867693,1
3503545,1
3488315,1
5393807,8
1861669,5
9346950,7
3093450,1
2250951,1
1405017,1
9887485,1
2721683,5
4348324,1
6590205,1
4546295,1
7890114,1
2791513,1
6865490,1
3031047,1
3690843,1
5656619,7
2024708,1
7387256,7
2237764,1
5622632,5
1966823,7
4638811,7
3541332,5
4799022,7
6174327,7
3077748,1
4004351,1
5569003,1
1439536,1
9725758,7
4107332,1
3914392,7
9646365,1
2278396,1
8764354,1
3197666,1
7351424,1
7155751,1
1934001,1
1786779,7
4512114,1
7151207,1
6529320,8
7343263,7
8415006,1
3931158,1
5611049,7
9434803,1
2644248,1
9624083,1
9760983,1
5492656,1
2896127,1
8393177,1
1002777,1
3944342,1
4071075,1
3900315,1
5530629,1
4065207,1
6953461,1
2863818,1
7749882,1
2251316,1
6466904,7
8566151,1
9190747,1
6249805,1
6618788,1
9989708,1
2083205,7
1497328,1
1957777,7
9239418,1
7018678,7
9691900,1
1060082,1
7473939,1
9730860,1
9706328,5
7386547,1
6996677,1
1492991,1
8817962,7
6251427,7
1266775,5
6701208,1
2693522,8
5425042,1
2092699,1
6277537,1
3244887,1
7124319,7
6296978,1
9108878,8
6389170,7
8996178,7
7819028,1
2773639,1
3196075,1
2552198,1
6368451,4
3443282,1
5704787,1
6721754,1
8854125,1
8093320,1
7836533,1
4200898,1
1698340,1
1447921,1
4980406,1
5635115,7
7828295,1
7397781,1
5324248,1
7036251,5
9421236,1
7194136,1
9023724,1
2260848,1
7566842,5
8898449,1
2669066,1
2424639,1
1155797,1
4058703,1
9317802,1
6376783,1
2684768,8
8339776,1
9765243,1
1286615,7
5595184,1
3113973,1
4442080,7
6354306,7
8235754,1
3221404,1
4939499,8
2061672,1
8846283,8
3599041,1
6669063,1
5390907,1
8126045,8
4695200,1
4648958,8
4705331,8
6137233,5
2136909,4
2173144,4
1655171,1
5638082,7
2990608,7
2895388,1
8512081,1
2223940,8
9426138,1
1944885,1
6578934,1
2242042,1
8435431,1
7411898,1
6086625,1
2011978,1
3511466,1
6689649,1
4803420,1
7298049,1
5449631,1
1359206,7
5684189,4
3788587,7
2767490,1
1971636,1
1229104,7
4007735,7
3256564,1
7904992,1
3058532,7
1416272,7
4895768,8
7621119,1
3573830,1
2524313,2
7938960,1
8120180,5
8068534,1
7975886,1
8280788,1
9626171,1
1388588,1
1001886,1
9612652,4
3316919,1
4276238,1
4368507,7
2420662,1
3313006,1
5115497,1
1442501,8
3496280,7
7788441,7
1863675,7
9332566,1
8575640,1
1600785,1
6418677,7
9928047,4
6545843,1
4384045,1
8762833,1
9010400,1
9527274,1
3960386,1
2866682,1
3433090,1
1753472,7
4080740,1
5949887,1
8125727,7
1374895,5
1701838,6
2046379,7
6438973,1
4722012,7
8513195,7
5817195,8
9595256,1
1674873,1
3359270,1
4339654,7
4480247,7
5119171,7
9602766,1
7450724,7
8053093,1
2393468,1
5411044,8
9054676,1
4694206,1
5427864,1
2158332,7
3716824,7
3111656,1
8780719,5
3108216,1
7574162,1
6835607,1
7697787,5
6340540,1
6344144,8
6298440,1
4683707,1
4959148,1
1751595,1
3170337,1
1784892,1
9272318,1
4505078,1
8250309,1
4644618,1
9426698,7
3765127,8
2742437,7
3939824,1
1554558,5
4442955,1
8131396,1
3380444,1
1624042,1
2088687,1
2633519,1
2967162,8
2228482,1
2883342,1
7770220,1
7082758,7
3783929,1
9054759,8
5286667,1
8398184,1
3993251,1
1305586,1
9883900,1
2386573,1
9535428,8
9000161,1
9325556,1
7591992,7
8763580,7
8120083,1
4471173,1
5526299,1
7255761,1
3858053,7
9340490,1
8953788,1
4387462,7
9825954,1
5337513,7
1325382,1
1372546,1
1514252,1
1987780,1
7098433,1
5671731,1
6486027,7
5886385,1
3801696,1
9715110,7
6146567,1
1256082,1
7673406,1
8586602,1
5669093,7
3897383,1
8013856,1
4871311,8
5827528,8
2237408,1
5768774,1
3883221,1
3720671,1
1889077,1
6280123,1
8453354,7
1045653,5
1354840,1
8254361,7
5348125,1
5862110,1
3472150,8
4251633,1
7446264,1
8421144,1
6904073,5
5709852,1
2163400,5
2993365,1
8597953,7
1211663,1
5785507,1
1802258,1
4867693,7
2853706,1
9669583,7
6124879,8
7341344,5
4367389,1
8978948,5
5133226,1
1830084,1
3970960,1
5669452,1
1609728,1
3164045,1
9947609,8
2100997,1
3762464,1
2297573,7
8664573,1
1259832,1
2616732,1
4207090,1
6681899,1
2346919,5
2269763,1
9488366,1
9237039,7
1998160,6
7128784,1
1966271,1
7959014,7
7522857,7
7633735,1
4698109,1
2927252,1
4613372,1
8348459,1
7778079,1
6714772,1
5075888,1
4744748,6
6182326,1
5818598,1
6968960,8
3143121,1
8578724,1
1751827,8
6543777,1
8568760,7
8762087,1
4912443,1
7620543,1
1040728,8
8186120,1
3286202,1
9046815,7
9555420,1
8444611,8
4740534,7
2116587,7
9916588,5
1458172,1
3352998,1
7622917,1
9762675,1
1895933,4
3156325,1
8902257,5
7304526,1
3360560,1
6704694,7
9366123,1
8693886,1
7318737,1
3097088,1
6975220,1
1255346,1
4453208,8
6985592,5
2566177,1
8844073,1
8471253,1
8160330,1
2617592,2
8804374,7
5185903,7
5125903,7
7787809,7
4692943,1
7627024,2
2945177,1
2746142,1
2816618,1
3884431,6
5172759,1
1583171,1
8080081,1
7263779,1
7069708,1
1566753,1
4300796,1
3939869,7
2524870,1
7264010,5
4992964,1
1895725,1
4713898,5
4900360,1
1258233,7
4931364,7
9627420,8
2686890,1
8753183,1
8736880,1
5448080,1
3222998,7
3106558,1
6323523,7
1019642,8
8034081,1
2121098,1
2764662,2
8464623,5
3748929,1
8308832,7
3577526,1
8162304,7
7723510,1
8968180,1
7805802,1
2824738,8
7892150,1
5324109,7
6131016,1
8097106,1
7466256,1
3432258,1
4450833,7
5658590,1
2871399,7
5658547,1
2952699,1
1292840,1
6769256,1
5590794,8
9777049,1
6009807,1
3872031,7
8718979,7
1434701,1
8040649,7
6153286,1
9397510,1
4555283,1
2064431,1
1117648,1
3485538,1
7016586,1
6402963,8
7354922,1
6316265,1
1160364,5
9040115,1
3415763,7
1152329,1
7096420,1
3652538,1
3828414,1
4383260,1
7389542,6
1048998,1
2237614,7
4919478,1
6783176,5
9663289,1
2281931,1
5161328,1
2556259,5
4004733,8
4271900,1
7764116,8
2672298,7
8776307,7
2877748,1
2254167,1
5856796,1
3654905,1
5867655,1
8258308,1
6512308,1
2015340,8
5513122,1
1942111,7
7639689,1
8640789,5
5962712,7
2693880,1
4176500,1
4721260,7
9949837,1
4157662,1
6130543,7
3435519,1
1454264,1
1322865,8
7569930,1
6119249,1
3071847,1
5205549,1
4867304,1
1846282,1
4729047,7
4757658,1
3329937,7
2682855,1
1280146,7
3457386,7
6539876,1
1188584,1
2229271,7
8470484,1
8094568,8
1822866,1
1661056,7
1232469,1
2545531,7
5274997,1
5803984,1
4156707,1
1432599,1
1734956,7
3756779,1
2057715,1
1315972,8
6507194,1
2151331,1
1284106,1
5967853,1
7898103,7
4057921,1
6502128,1
8815198,1
5282997,1
2982583,5
8127702,1
7711174,6
8449037,7
3479447,1
6683638,7
7521140,1
3936999,1
8538221,1
9940382,1
9762753,7
7284486,1
1736781,1
4167630,1
3008199,1
5894892,1
9674746,1
5288888,5
9134239,8
3741122,1
6592486,5
7168904,1
8845366,1
9285370,1
7110293,1
9576287,7
8178171,1
8686880,1
8829281,1
6678319,1
1974237,1
2421890,8
5586005,7
3928418,1
5883526,1
7170016,7
4186571,1
7926346,1
3115369,1
8279090,1
6469019,1
9858577,1
4719043,7
7673173,7
1490833,1
5319693,1
2393507,8
8703921,8
1923392,8
8228508,1
6662514,1
4485763,7
4836100,1
2816376,7
9915285,7
9009342,7
3467921,1
9461844,5
3676321,1
1356190,1
3194038,8
9371903,1
1604609,5
8664804,7
9223341,8
6335994,1
2216515,7
2990622,1
1332029,7
8293855,1
4791765,1
4947622,1
8636139,1
1282004,1
3421133,1
2430446,1
9180188,1
3469525,1
6958121,1
8814230,1
5036929,5
7480536,1
2895098,1
9510622,1
9039442,5
2267371,1
3580928,1
1172674,7
7335619,1
6511318,1
8640221,1
2680770,8
1751278,8
4478514,1
6239701,5
6694510,1
5026807,1
9335789,1
2763128,1
2204258,1
6380189,1
9630834,7
5811674,1
3525385,1
1640005,1
3969986,1
8092047,1
4111746,7
2940321,1
3748096,1
9537415,7
4144523,7
7818447,7
7569784,1
3622036,1
2081025,1
4093004,4
8137449,1
5767114,1
3036745,1
6067896,1
1510140,1
2062461,7
1163055,1
1949604,1
1474541,1
6934280,1
5854276,1
5853240,1
5781329,7
8600364,1
7913541,5
3171804,5
5115022,1
7110014,5
1225702,1
6532115,1
6615532,1
1559108,8
8894971,1
5904940,1
9027549,1
3160181,8
1352049,8
4050637,6
9663318,1
4139673,8
2960993,1
9709014,1
6553628,1
9404418,5
8593600,1
9724874,7
1464296,1
2545980,7
5836874,1
4386516,1
3314287,7
2506408,1
4811346,5
5480406,1
1056808,1
5371839,7
1473306,7
2570670,8
4652901,1
5756644,5
7553648,1
4026620,1
1704222,7
1291291,1
7341481,1
6364159,1
8972778,4
6465092,8
6849052,1
5616287,2
4374015,1
2683787,1
7730237,1
7712476,7
5421459,1
4847450,1
2172055,1
2252599,1
3567763,1
8076750,1
8252506,1
1854532,1
9022604,1
5554221,5
3096569,1
7434892,1
6823707,1
4907467,1
5965357,5
7152553,8
3429081,1
6925687,1
1863053,1
1819976,1
9764723,1
3783734,1
7553293,1
6917634,1
1439462,1
6669201,1
9185436,7
7069576,7
4617163,1
5118470,1
5390835,7
5972572,1
1164413,1
2812587,1
5937144,1
6136442,1
3618596,1
3743834,1
4439620,7
8913967,8
7700564,1
1629103,1
4983912,1
2602359,1
7045925,1
1356298,1
3864356,1
9252963,1
5782980,1
3012617,1
2089975,1
4744162,1
1382321,1
8200188,8
6027941,7
2366677,1
4008370,1
7484466,1
9532567,1
2456211,1
3676414,7
1856167,1
8631906,1
1325747,1
7191979,1
3754900,1
9545549,1
4219275,7
4662273,1
1122957,1
8320127,1
7027312,1
1371947,5
5372218,1
3879659,5
2345907,7
6732369,1
8715398,1
2299567,1
2563602,7
5214767,7
8360587,8
7772910,5
6517612,1
9495579,1
5090507,5
2717618,1
3316401,1
8484006,1
7653926,5
3458417,1
3920003,8
1629690,1
5863503,1
2919238,1
3988759,1
7254706,7
3057815,8
4247784,1
6211584,7
4672100,1
9048287,7
5129813,1
6455710,5
2333858,1
6240553,8
8963826,5
6999523,1
6810797,1
3748120,7
5906184,8
8848337,7
2451389,1
2814967,7
8738645,7
1743998,1
2761609,1
1724376,1
6685006,5
5266980,1
5069225,7
2775542,1
9261861,7
9641995,1
9630857,1
3860065,7
2493434,1
9305275,1
2461473,1
9112304,1
2721778,1
2960687,1
2754803,1
4115824,8
3361537,1
6579971,1
4160905,1
6090464,1
4298483,1
8190664,4
6428389,7
5195675,2
5101331,1
1355880,7
8092729,1
8654570,5
2838318,1
8296508,5
5861664,1
3863130,1
3542815,8
3717835,6
2297274,1
3919570,7
7207783,1
6916939,1
6371378,8
5919333,1
2733646,5
9303339,5
8717811,1
2057864,7
4239974,1
6273113,7
1017100,1
9454511,1
6593466,7
5512832,1
1469005,1
7464803,1
8580106,1
6682669,1
8713072,7
2232153,1
5423780,8
1067217,1
8286341,8
2760431,1
3948841,7
3044020,1
9284235,1
1957371,8
7594298,1
1586123,7
9786429,1
3213906,7
9832775,7
4925637,1
4795850,7
5599951,4
8107522,1
5421127,1
5621517,1
6800058,7
4916781,1
3574816,1
5739511,1
3663757,1
5287984,1
1013913,1
7772319,1
2328276,1
8480185,1
4991990,1
4186540,1
5220374,1
3718918,1
5994453,8
8621654,7
5022315,1
1714122,7
7136333,1
7377958,7
2899044,1
1377815,1
1178839,2
1579413,1
5758877,1
2647297,1
4589117,1
9709159,5
7528773,1
2307486,1
8119061,1
6568305,7
2562145,1
1819641,1
5287207,2
7792008,8
7763228,1
7624961,8
6299292,1
5921811,7
4986026,1
5759986,6
6326634,1
5077035,7
5644124,8
2111163,1
6112685,1
4375399,1
8362415,1
6368930,1
3186530,1
5195806,1
2613768,1
4105708,1
4386252,1
7651807,8
5833474,1
2647093,1
2569499,7
1977426,1
1579011,1
8113016,1
4989041,1
6062305,1
8035664,1
3682041,1
3259739,7
9589446,1
8212862,5
8399418,1
1450540,1
9375691,4
8973734,4
3957170,1
9629482,1
2261872,1
9223362,1
5631497,1
9333571,8
3406150,1
6951672,1
2940580,1
5223050,1
1302032,1
4571900,1
3496582,1
9517366,1
1996499,1
2796745,1
3969848,7
1027728,1
3125656,1
2676528,1
2299929,1
2601710,1
1220757,1
7291761,7
4735966,7
8698562,1
6919442,7
8858506,1
8292069,1
5918994,1
5542882,1
5303306,1
5372330,1
4322437,1
4450360,1
4246847,1
9947895,1
5775744,1
9574825,7
1295243,1
2756762,1
5618692,1
8666118,1
7589186,1
3548790,1
9422403,5
5591905,7
7808312,1
5866924,1
8257564,1
4028636,1
2934840,1
2768719,1
1553009,1
7805102,1
3065221,1
2176099,1
2636432,1
9050803,1
8990841,1
9499913,1
5996662,1
8170869,1
9606611,1
9940400,1
6245092,1
4890642,8
5568161,7
5425069,5
9030582,1
4424375,1
8251701,1
6683730,1
9471590,7
8577702,1
8330264,6
6323476,1
6949161,1
9226769,1
2062825,1
9946657,1
4995446,7
6511075,1
8512073,1
3929143,1
1310779,1
9819361,1
5625074,5
3453157,1
7933979,7
3889379,7
7817327,1
6984428,1
4145012,1
9234724,7
5042848,8
7587421,5
2748609,1
6904088,7
3823318,7
2275601,7
2377765,7
4113586,1
6098030,7
3244118,1
9922256,1
9909225,1
1034171,7
1562891,1
3132770,7
6351078,7
5059238,1
1494258,1
2897602,1
4034031,7
1291063,7
8567924,1
6446875,1
7130508,1
6787023,1
6304133,1
1403564,5
6128174,1
7239506,7
1101821,1
8951466,1
3280120,1
1381631,8
9063075,1
4133833,1
3802885,1
6686757,1
1371498,1
2220898,7
2030916,1
3045369,1
2912681,4
4480290,1
1628312,1
4104078,7
8978315,1
8224165,1
7884349,1
9994702,8
1306848,6
3777774,1
9785745,7
5780665,1
2632385,1
9272269,1
8030531,1
8760605,1
9879146,1
1103509,7
7329718,7
8134517,8
8045453,1
9086143,1
4839990,1
8185080,1
6853376,1
1774571,1
8548230,1
1511960,1
3498144,8
7758588,1
1284478,1
9569722,1
8515295,1
8384280,1
3780578,1
3573878,7
6969840,8
2314420,1
3701183,1
1975405,1
4940245,1
4086960,1
5084396,7
6809028,7
3642287,1
5116450,1
2703264,7
3548250,7
8619859,1
6395832,1
2596101,7
2739019,7
8201188,8
5846510,1
3447202,1
3329379,1
4340129,1
4741454,1
7473979,1
7591524,7
5923078,1
8976228,1
1915571,1
8350262,7
4922089,1
9504798,5
5270434,1
7189967,7
7227591,1
1918959,1
4469334,5
6421422,1
9435214,1
2198437,1
5503508,1
5436887,1
3510566,8
3832362,1
6609938,7
3996813,7
5675175,8
1534654,8
5420098,1
3552828,7
6630672,1
1989937,1
3683316,1
5440135,7
2470290,5
2886902,1
3036721,8
5470647,7
9164100,1
8336974,1
4216990,1
2602764,1
7502670,1
6462182,1
7383436,1
5609795,5
4171567,4
4896802,7
1952068,1
1146042,1
3836735,7
6610075,7
4842618,5
8848305,7
3735759,1
9770988,1
3155754,1
2065644,1
5555107,1
1606324,7
9317370,7
1241550,1
5400183,1
2974972,7
3439003,1
3528304,1
4530260,1
3170757,1
9283971,1
3029110,1
1579154,1
6687952,8
1846531,4
3836607,1
3145190,1
7209178,1
5063597,1
9917085,1
8434251,7
8912846,1
7942168,1
2317827,1
9741681,1
6915960,1
9064654,1
4847748,1
6119130,1
2126598,1
8743443,8
5718242,1
6971678,1
6608808,1
3735616,5
9371118,7
6116444,1
8338514,1
4110555,1
2432055,1
2211530,1
4685667,1
8985884,7
6870722,1
8548765,8
2735107,1
1212058,7
6232921,1
1832180,8
7970980,1
2456820,7
9132535,1
9466769,1
5397308,1
3876917,5
8952660,1
8564204,1
4461787,1
7021104,1
5247394,5
1096874,1
7209467,2
8315218,1
3254023,2
7558923,1
1435505,1
2390783,1
8722123,8
3654229,5
6844111,2
1298343,1
8703391,8
6046979,1
2289045,1
8627945,7
2997529,1
1590925,1
6466415,1
3988099,1
8196013,7
3644478,1
3301566,8
8159889,1
4882844,1
2102905,1
1792196,1
7607677,1
5881436,1
6399245,5
9992344,1
2959553,8
7750421,8
2199125,1
9660864,1
2275904,7
5154198,7
3464492,1
9423298,1
7311952,7
7654715,1
6027519,1
7974469,7
4368820,1
5454417,7
7172954,1
5685009,7
9961291,7
4694866,1
6338443,7
6990265,1
9868319,1
9800217,1
2634149,1
3900019,7
4063481,7
5259441,1
6810778,1
7741626,1
7380506,1
4627403,1
4431170,5
7186385,1
9407514,1
7732964,1
2834620,1
3109975,1
4460522,6
1718890,1
9108157,7
2120242,1
9306954,1
1413011,1
9662488,1
8801851,5
5715602,7
2118959,1
3300296,1
5173055,1
5192288,5
6132201,1
2859415,1
9694555,1
8924099,8
8902349,8
6859760,1
6550817,1
3239189,1
1271705,1
4660583,1
9558546,1
7022929,1
5034697,1
2341931,1
1490685,1
3459935,7
9273482,1
8133748,1
2595847,1
1880694,7
3382910,1
3225790,8
1312311,7
3816196,1
4902890,7
4046012,1
1795414,8
6448322,1
6764939,7
1205840,7
9901838,1
9182818,8
4842993,1
6598474,1
6378124,7
6503487,5
3361369,7
9149525,8
9078762,1
5501712,8
1418234,1
4655161,7
8584905,1
2557467,1
8444875,1
6155933,1
3959172,1
7530311,1
7387226,1
7874002,1
9582194,1
9122667,7
5016807,1
5006284,2
1546680,8
4834325,1
7241837,1
9136219,1
6280754,7
5039601,1
3086552,1
8448663,8
5484917,1
5894844,1
9977112,1
6601857,1
6109414,7
6758275,1
2030530,1
4557186,1
8442254,1
5402568,1
6228231,5
7311804,1
2849304,1
2405098,5
1224541,1
9258398,1
4452035,1
7552004,1
1530027,1
4884691,1
5246978,7
7559453,7
5187678,1
4860264,1
1098882,1
5474212,5
7113095,8
7111756,8
7262938,1
9454605,1
7784168,5
6317146,1
1439937,1
7304568,4
9136900,1
8755193,7
8625478,1
8139964,1
8227545,1
2366991,1
6671391,5
8091056,1
9715508,1
6575011,5
8891720,8
3000646,7
1088446,1
5981448,1
4039424,1
8303710,1
3470244,1
3639948,1
1880320,1
1375630,1
4903055,1
4750315,5
5408817,1
7115914,1
5861334,7
4564590,7
1970541,1
2322265,1
1601430,1
5495936,5
5167933,1
4792434,8
6214573,1
9487477,7
4021387,1
6016797,8
5630803,1
1447163,7
7494108,1
9851090,8
9981439,1
4932819,1
6984292,1
1913069,1
2047629,1
3947027,1
1633986,1
5037518,1
8458858,1
3351351,1
7063940,1
6310781,1
9669659,7
1291947,1
2888242,1
8503642,1
7626938,1
2309680,1
9041795,1
8172371,7
3292161,1
9033582,5
2316301,1
4252014,1
8216162,8
5983523,1
8731186,1
2898455,1
6211498,1
6766973,8
4629059,1
7326615,1
6832420,1
8006849,1
5608814,1
8191333,1
2239913,1
5637696,8
2990354,1
3023822,1
6500332,1
6171645,1
3421379,7
7945137,1
1803745,4
7394961,1
3448351,1
1402009,1
7267310,1
3499422,1
3419291,1
9614906,1
1159189,1
9493421,1
8147765,1
6252908,4
2055884,1
8643525,5
8047825,1
6189653,5
4495554,5
7276273,1
4695426,1
2114819,1
6138591,7
1372261,1
8592674,1
4336869,7
7874494,1
5026063,7
7220694,7
5185664,1
6332315,1
8387020,1
2953039,1
8558047,1
7250164,1
2489848,1
1963783,1
2359396,1
1658094,1
7013317,1
8194213,7
2469093,1
4354989,1
1112367,1
4051243,7
6343846,8
8324518,1
6405299,8
8843256,1
9284382,1
1330761,1
8001853,1
7053698,1
3036492,1
3700732,1
3193127,1
8256674,7
5583544,1
6836570,7
9648298,8
8987384,1
2486234,1
4142396,5
5707584,8
1281124,1
3064840,8
7868628,1
7011751,1
9081743,1
1434439,8
5500408,1
2551051,1
4996199,1
8160672,1
9924034,1
3634671,7
7744594,1
9192662,1
5761268,7
5842615,1
8971746,1
8125635,1
1214027,1
3366687,1
2803910,1
1627911,5
8811467,1
5451258,1
1787075,1
7663422,1
3919155,7
9326790,1
2162817,1
8232851,7
3410390,1
8842989,1
5567792,1
3999304,1
7144214,5
4889175,7
3373950,7
1016489,1
3848022,1
7391339,1
4371498,1
2383391,1
3253273,1
6566585,1
5724893,1
7288599,1
7109490,1
2903281,1
8589663,6
7394014,7
5202297,1
9598376,8
5530353,2
3484625,7
2554838,1
1310016,7
2633981,1
5632407,1
2622370,1
5985610,1
3152009,8
1915728,1
9672152,1
6445876,1
3178466,7
4019778,1
1222576,2
8584874,1
4546367,1
4450213,5
1515700,1
6325374,1
7472608,1
8671982,1
3330402,8
6456330,4
1899381,7
9236554,7
6990783,4
2115525,1
2553581,7
3290760,1
5035124,8
2882999,1
3226789,7
1411668,7
4199188,1
5186172,1
4700456,8
3008645,1
9566802,8
6580763,1
9833851,1
4904111,1
8022297,1
3928148,1
3250384,1
9553929,1
6803177,1
7806854,7
2880925,1
6907101,7
7776101,1
5351849,1
6032603,1
9908403,4
1041636,1
7123097,1
6457016,1
3997091,1
7738613,7
2940984,1
5682574,1
2907307,7
5202051,1
6341564,1
9518435,1
7334502,1
5847005,1
7482714,1
7159517,1
3688954,6
7828618,1
5587144,1
7907476,1
6911623,1
4413800,5
9431624,1
4823924,7
8950925,8
9973962,1
1157928,1
1954520,1
8981889,1
9391231,1
2159642,7
9803348,1
6741713,7
9629101,7
4237365,7
6290466,8
4980346,1
7343279,7
9220784,1
9951138,1
5210901,1
4561857,1
9861945,7
3591660,5
2672307,1
4970173,1
8295707,1
4308286,8
3584124,1
7259738,1
7043531,7
2427624,1
9264204,5
8967625,1
4068874,1
1155641,7
9965129,1
9735234,7
1032068,7
6519299,1
1010446,1
7240575,1
5743936,1
7223938,2
7473502,7
9511707,7
6746208,1
6055387,1
7477557,8
4154051,1
2688471,1
3463517,1
6307097,1
3684939,4
1566231,7
5066140,5
1558295,8
1762662,7
1752891,1
3806722,7
8282567,1
2009798,1
7636337,1
5266890,1
7083101,7
4124655,5
2867175,7
4934199,6
6280265,7
4125384,8
7050270,1
3722161,5
7455444,1
8714765,1
2772493,1
6733010,1
3019892,1
1437714,1
3994989,7
2332818,1
2924480,1
7766379,7
2286932,1
8020363,1
5315456,8
3949054,1
3361963,1
8801253,1
8012470,1
4892783,8
4193519,1
6362308,1
3941134,1
4646012,1
5315139,1
9156737,6
4793889,7
2106899,1
1995537,1
2451762,8
3294642,1
4395177,1
9519293,7
4218242,7
5727648,1
8242587,7
6084229,1
3549487,1
8259614,1
5799296,1
8767354,4
9209677,1
6727477,1
9094782,5
7748953,7
2278150,1
9961218,5
5275990,7
4778756,1
3623741,8
7731542,1
3621782,7
8251314,1
1048321,1
9843112,8
8767557,7
3438612,1
9801062,1
9980880,1
8621086,1
9569771,1
9609816,1
3848596,1
4895977,1
2483965,1
9246000,7
3336645,1
4157580,1
6311637,1
7971673,7
4558422,1
2614750,8
1373910,8
3402314,1
4434387,1
2247611,8
7078621,7
3258169,8
3405072,1
6961416,7
6113168,1
5340150,1
1260303,1
8303101,1
8310188,1
9640503,7
8927822,1
9020346,7
9237944,1
3146325,7
