primary_identifier,next_month_plan
3951612,1
2830582,7
8017610,7
7393024,2
7245821,4
3674927,4
9120683,7
9108388,1
1755743,4
3674938,4
8678678,1
6944410,3
6993086,4
6928089,2
7550577,3
2329685,4
8411105,3
2454053,7
7991669,7
4249579,7
6022542,8
8761570,3
3441720,4
7746519,8
9442941,1
6442978,6
9818091,5
7716635,3
2952455,2
7780669,3
5027380,3
4972132,4
4073079,4
1596480,7
1685270,6
6762028,1
4415365,1
6944474,1
7149843,2
8552951,3
9733672,4
1672661,3
2263862,2
3170800,3
7449588,2
9275473,5
7072881,1
3938831,1
1354993,3
5913682,2
5894117,6
3475094,2
3627044,2
9624651,7
2126224,2
3672317,3
9598771,3
5403318,3
4843689,8
4162645,1
3321136,2
2427912,3
1391999,3
5829811,1
6182650,7
6782467,5
5241645,6
9856989,2
4470802,4
8718191,8
5235645,3
9152598,1
3638435,2
6259994,6
7155422,5
3519126,2
2692386,3
3221452,4
4355459,3
5652029,2
2546905,8
7629251,6
9567264,1
5887363,2
3029460,4
9880278,2
8536133,1
6957423,7
2029049,5
9632635,2
8540149,8
8007569,1
2094239,1
2087175,4
7748582,3
4271343,3
1138355,3
9236402,2
6939151,3
3869807,3
8639687,7
1867693,2
3503545,3
3488315,3
5393807,6
1861669,5
9346950,8
3093450,4
2250951,4
1405017,2
9887485,4
2721683,6
4348324,4
6590205,3
4546295,3
7890114,1
2791513,2
6865490,4
3031047,2
3690843,1
5656619,6
2024708,7
7387256,7
2237764,3
5622632,5
1966823,8
4638811,5
3541332,4
4799022,1
6174327,8
3077748,1
4004351,2
5569003,4
1439536,3
9725758,7
4107332,3
3914392,7
9646365,6
2278396,1
8764354,2
3197666,4
7351424,1
7155751,1
1934001,1
1786779,7
4512114,2
7151207,3
6529320,6
7343263,6
8415006,3
3931158,1
5611049,8
9434803,4
2644248,1
9624083,4
9760983,5
5492656,3
2896127,4
8393177,3
1002777,4
3944342,1
4071075,5
3900315,3
5530629,8
4065207,2
6953461,1
2863818,1
7749882,1
2251316,4
6466904,7
8566151,3
9190747,4
6249805,2
6618788,2
9989708,2
2083205,7
1497328,4
1957777,6
9239418,1
7018678,6
9691900,3
1060082,1
7473939,1
9730860,7
9706328,4
7386547,5
6996677,4
1492991,1
8817962,7
6251427,5
1266775,5
6701208,4
2693522,6
5425042,3
2092699,4
6277537,3
3244887,7
7124319,7
6296978,2
9108878,6
6389170,6
8996178,5
7819028,4
2773639,2
3196075,4
2552198,3
6368451,6
3443282,3
5704787,2
6721754,2
8854125,2
8093320,5
7836533,2
4200898,7
1698340,4
1447921,1
4980406,4
5635115,5
7828295,3
7397781,1
5324248,2
7036251,3
9421236,1
7194136,4
9023724,4
2260848,3
7566842,6
8898449,2
2669066,4
2424639,3
1155797,1
4058703,1
9317802,1
6376783,4
2684768,6
8339776,4
9765243,3
1286615,7
5595184,4
3113973,2
4442080,7
6354306,8
8235754,3
3221404,4
4939499,8
2061672,2
8846283,8
3599041,1
6669063,1
5390907,4
8126045,7
4695200,4
4648958,7
4705331,7
6137233,7
2136909,4
2173144,4
1655171,5
5638082,6
2990608,6
2895388,2
8512081,4
2223940,4
9426138,2
1944885,2
6578934,2
2242042,2
8435431,1
7411898,2
6086625,1
2011978,3
3511466,1
6689649,3
4803420,3
7298049,1
5449631,4
1359206,6
5684189,7
3788587,6
2767490,3
1971636,2
1229104,6
4007735,8
3256564,8
7904992,5
3058532,7
1416272,3
4895768,4
7621119,3
3573830,3
2524313,1
7938960,1
8120180,6
8068534,1
7975886,2
8280788,1
9626171,1
1388588,1
1001886,5
9612652,3
3316919,2
4276238,1
4368507,8
2420662,3
3313006,2
5115497,4
1442501,3
3496280,7
7788441,5
1863675,5
9332566,2
8575640,3
1600785,1
6418677,7
9928047,4
6545843,4
4384045,2
8762833,1
9010400,4
9527274,2
3960386,2
2866682,3
3433090,1
1753472,7
4080740,4
5949887,5
8125727,5
1374895,5
1701838,6
2046379,6
6438973,4
4722012,8
8513195,5
5817195,8
9595256,2
1674873,4
3359270,2
4339654,7
4480247,5
5119171,7
9602766,3
7450724,7
8053093,3
2393468,3
5411044,7
9054676,2
4694206,4
5427864,2
2158332,5
3716824,7
3111656,1
8780719,5
3108216,1
7574162,2
6835607,3
7697787,4
6340540,4
6344144,6
6298440,4
4683707,2
4959148,4
1751595,1
3170337,1
1784892,1
9272318,5
4505078,4
8250309,3
4644618,7
9426698,5
3765127,6
2742437,5
3939824,5
1554558,5
4442955,3
8131396,1
3380444,2
1624042,3
2088687,1
2633519,2
2967162,6
2228482,3
2883342,1
7770220,3
7082758,7
3783929,1
9054759,8
5286667,1
8398184,3
3993251,5
1305586,2
9883900,3
2386573,1
9535428,7
9000161,3
9325556,2
7591992,6
8763580,7
8120083,4
4471173,3
5526299,2
7255761,2
3858053,5
9340490,3
8953788,1
4387462,7
9825954,1
5337513,6
1325382,2
1372546,3
1514252,4
1987780,3
7098433,4
5671731,1
6486027,6
5886385,3
3801696,4
9715110,7
6146567,2
1256082,2
7673406,2
8586602,1
5669093,6
3897383,4
8013856,5
4871311,8
5827528,1
2237408,4
5768774,2
3883221,5
3720671,4
1889077,7
6280123,2
8453354,5
1045653,3
1354840,2
8254361,6
5348125,1
5862110,4
3472150,8
4251633,3
7446264,4
8421144,4
6904073,6
5709852,2
2163400,4
2993365,2
8597953,7
1211663,4
5785507,4
1802258,4
4867693,7
2853706,2
9669583,7
6124879,6
7341344,5
4367389,2
8978948,4
5133226,2
1830084,4
3970960,1
5669452,2
1609728,2
3164045,1
9947609,8
2100997,1
3762464,4
2297573,7
8664573,1
1259832,3
2616732,2
4207090,7
6681899,3
2346919,5
2269763,1
9488366,4
9237039,7
1998160,7
7128784,3
1966271,2
7959014,3
7522857,6
7633735,1
4698109,1
2927252,4
4613372,1
8348459,3
7778079,3
6714772,2
5075888,3
4744748,4
6182326,5
5818598,3
6968960,8
3143121,3
8578724,4
1751827,4
6543777,4
8568760,8
8762087,4
4912443,2
7620543,2
1040728,4
8186120,4
3286202,4
9046815,5
9555420,1
8444611,5
4740534,5
2116587,7
9916588,6
1458172,4
3352998,5
7622917,2
9762675,3
1895933,7
3156325,4
8902257,6
7304526,1
3360560,4
6704694,5
9366123,6
8693886,2
7318737,3
3097088,8
6975220,1
1255346,1
4453208,8
6985592,7
2566177,4
8844073,1
8471253,2
8160330,3
2617592,3
8804374,8
5185903,3
5125903,7
7787809,6
4692943,3
7627024,4
2945177,1
2746142,4
2816618,1
3884431,7
5172759,3
1583171,6
8080081,1
7263779,1
7069708,4
1566753,3
4300796,3
3939869,6
2524870,3
7264010,6
4992964,3
1895725,2
4713898,5
4900360,1
1258233,5
4931364,5
9627420,6
2686890,2
8753183,1
8736880,4
5448080,5
3222998,6
3106558,2
6323523,7
1019642,8
8034081,4
2121098,2
2764662,4
8464623,3
3748929,2
8308832,5
3577526,2
8162304,8
7723510,2
8968180,2
7805802,4
2824738,8
7892150,1
5324109,8
6131016,4
8097106,4
7466256,3
3432258,4
4450833,5
5658590,4
2871399,7
5658547,3
2952699,2
1292840,2
6769256,2
5590794,7
9777049,4
6009807,1
3872031,8
8718979,7
1434701,4
8040649,6
6153286,3
9397510,4
4555283,2
2064431,5
1117648,3
3485538,3
7016586,1
6402963,7
7354922,1
6316265,3
1160364,5
9040115,1
3415763,8
1152329,4
7096420,3
3652538,3
3828414,2
4383260,1
7389542,5
1048998,4
2237614,3
4919478,1
6783176,4
9663289,3
2281931,4
5161328,4
2556259,4
4004733,6
4271900,3
7764116,6
2672298,6
8776307,7
2877748,2
2254167,4
5856796,7
3654905,2
5867655,1
8258308,1
6512308,2
2015340,6
5513122,4
1942111,4
7639689,2
8640789,7
5962712,7
2693880,3
4176500,2
4721260,7
9949837,1
4157662,4
6130543,6
3435519,1
1454264,4
1322865,7
7569930,3
6119249,4
3071847,3
5205549,5
4867304,4
1846282,1
4729047,7
4757658,2
3329937,5
2682855,2
1280146,7
3457386,8
6539876,1
1188584,1
2229271,6
8470484,1
8094568,7
1822866,2
1661056,7
1232469,2
2545531,5
5274997,1
5803984,1
4156707,1
1432599,6
1734956,7
3756779,4
2057715,1
1315972,8
6507194,1
2151331,3
1284106,8
5967853,4
7898103,8
4057921,5
6502128,3
8815198,2
5282997,4
2982583,4
8127702,5
7711174,5
8449037,7
3479447,4
6683638,5
7521140,1
3936999,1
8538221,4
9940382,3
9762753,8
7284486,2
1736781,4
4167630,1
3008199,1
5894892,6
9674746,2
5288888,5
9134239,7
3741122,4
6592486,5
7168904,2
8845366,1
9285370,3
7110293,2
9576287,3
8178171,4
8686880,3
8829281,1
6678319,3
1974237,1
2421890,7
5586005,5
3928418,1
5883526,3
7170016,5
4186571,2
7926346,2
3115369,2
8279090,4
6469019,4
9858577,3
4719043,6
7673173,6
1490833,2
5319693,1
2393507,7
8703921,8
1923392,8
8228508,1
6662514,6
4485763,6
4836100,1
2816376,4
9915285,5
9009342,5
3467921,2
9461844,5
3676321,3
1356190,7
3194038,5
9371903,5
1604609,5
8664804,5
9223341,6
6335994,4
2216515,7
2990622,4
1332029,7
8293855,3
4791765,4
4947622,4
8636139,1
1282004,3
3421133,4
2430446,3
9180188,1
3469525,1
6958121,1
8814230,4
5036929,6
7480536,1
2895098,3
9510622,2
9039442,5
2267371,2
3580928,1
1172674,7
7335619,2
6511318,1
8640221,1
2680770,7
1751278,4
4478514,3
6239701,5
6694510,1
5026807,2
9335789,1
2763128,3
2204258,5
6380189,3
9630834,3
5811674,3
3525385,1
1640005,2
3969986,4
8092047,1
4111746,5
2940321,2
3748096,2
9537415,5
4144523,2
7818447,6
7569784,3
3622036,2
2081025,4
4093004,4
8137449,4
5767114,4
3036745,4
6067896,2
1510140,1
2062461,7
1163055,1
1949604,4
1474541,4
6934280,1
5854276,2
5853240,5
5781329,8
8600364,4
7913541,6
3171804,5
5115022,3
7110014,5
1225702,1
6532115,2
6615532,4
1559108,8
8894971,2
5904940,3
9027549,3
3160181,6
1352049,2
4050637,1
9663318,4
4139673,8
2960993,2
9709014,1
6553628,2
9404418,6
8593600,2
9724874,7
1464296,1
2545980,6
5836874,3
4386516,2
3314287,5
2506408,1
4811346,5
5480406,4
1056808,2
5371839,5
1473306,5
2570670,8
4652901,3
5756644,6
7553648,3
4026620,4
1704222,3
1291291,1
7341481,2
6364159,1
8972778,7
6465092,8
6849052,3
5616287,1
4374015,1
2683787,1
7730237,3
7712476,8
5421459,4
4847450,1
2172055,3
2252599,2
3567763,3
8076750,3
8252506,4
1854532,3
9022604,2
5554221,3
3096569,4
7434892,2
6823707,4
4907467,4
5965357,6
7152553,7
3429081,2
6925687,6
1863053,4
1819976,1
9764723,3
3783734,3
7553293,3
6917634,2
1439462,4
6669201,4
9185436,8
7069576,8
4617163,2
5118470,2
5390835,6
5972572,4
1164413,3
2812587,3
5937144,2
6136442,3
3618596,2
3743834,4
4439620,6
8913967,8
7700564,8
1629103,4
4983912,2
2602359,2
7045925,4
1356298,2
3864356,2
9252963,1
5782980,2
3012617,6
2089975,5
4744162,1
1382321,3
8200188,3
6027941,6
2366677,1
4008370,3
7484466,1
9532567,3
2456211,3
3676414,5
1856167,3
8631906,2
1325747,1
7191979,3
3754900,3
9545549,2
4219275,5
4662273,1
1122957,7
8320127,3
7027312,2
1371947,1
5372218,1
3879659,5
2345907,8
6732369,5
8715398,3
2299567,4
2563602,7
5214767,6
8360587,8
7772910,5
6517612,3
9495579,4
5090507,5
2717618,3
3316401,3
8484006,1
7653926,7
3458417,5
3920003,6
1629690,1
5863503,2
2919238,5
3988759,1
7254706,3
3057815,6
4247784,4
6211584,5
4672100,2
9048287,8
5129813,3
6455710,4
2333858,1
6240553,8
8963826,7
6999523,3
6810797,2
3748120,5
5906184,7
8848337,7
2451389,4
2814967,6
8738645,5
1743998,5
2761609,2
1724376,2
6685006,6
5266980,2
5069225,5
2775542,3
9261861,7
9641995,4
9630857,1
3860065,8
2493434,3
9305275,3
2461473,3
9112304,4
2721778,3
2960687,1
2754803,2
4115824,4
3361537,1
6579971,4
4160905,2
6090464,2
4298483,3
8190664,5
6428389,6
5195675,6
5101331,2
1355880,6
8092729,2
8654570,7
2838318,1
8296508,5
5861664,1
3863130,4
3542815,8
3717835,4
2297274,8
3919570,5
7207783,2
6916939,3
6371378,5
5919333,1
2733646,5
9303339,1
8717811,4
2057864,7
4239974,4
6273113,2
1017100,3
9454511,2
6593466,8
5512832,1
1469005,4
7464803,2
8580106,5
6682669,5
8713072,7
2232153,2
5423780,7
1067217,4
8286341,8
2760431,4
3948841,5
3044020,2
9284235,1
1957371,7
7594298,3
1586123,5
9786429,4
3213906,5
9832775,8
4925637,4
4795850,7
5599951,6
8107522,2
5421127,1
5621517,2
6800058,3
4916781,1
3574816,4
5739511,1
3663757,2
5287984,4
1013913,2
7772319,2
2328276,1
8480185,3
4991990,2
4186540,4
5220374,1
3718918,4
5994453,6
8621654,4
5022315,1
1714122,6
7136333,3
7377958,8
2899044,3
1377815,2
1178839,2
1579413,3
5758877,2
2647297,1
4589117,4
9709159,5
7528773,1
2307486,4
8119061,1
6568305,7
2562145,1
1819641,3
5287207,8
7792008,8
7763228,3
7624961,8
6299292,4
5921811,6
4986026,5
5759986,6
6326634,2
5077035,7
5644124,8
2111163,1
6112685,2
4375399,2
8362415,4
6368930,1
3186530,4
5195806,1
2613768,1
4105708,4
4386252,2
7651807,7
5833474,5
2647093,1
2569499,5
1977426,1
1579011,4
8113016,2
4989041,1
6062305,2
8035664,2
3682041,1
3259739,5
9589446,4
8212862,2
8399418,4
1450540,1
9375691,7
8973734,5
3957170,2
9629482,1
2261872,5
9223362,3
5631497,1
9333571,8
3406150,2
6951672,2
2940580,3
5223050,3
1302032,4
4571900,4
3496582,2
9517366,1
1996499,3
2796745,8
3969848,6
1027728,2
3125656,2
2676528,5
2299929,3
2601710,4
1220757,2
7291761,8
4735966,6
8698562,2
6919442,5
8858506,2
8292069,3
5918994,2
5542882,4
5303306,3
5372330,5
4322437,1
4450360,2
4246847,4
9947895,3
5775744,2
9574825,5
1295243,2
2756762,4
5618692,1
8666118,4
7589186,1
3548790,1
9422403,5
5591905,6
7808312,5
5866924,3
8257564,4
4028636,3
2934840,1
2768719,2
1553009,4
7805102,1
3065221,4
2176099,3
2636432,2
9050803,1
8990841,3
9499913,3
5996662,3
8170869,3
9606611,1
9940400,1
6245092,5
4890642,6
5568161,6
5425069,5
9030582,3
4424375,5
8251701,3
6683730,4
9471590,6
8577702,3
8330264,8
6323476,2
6949161,5
9226769,4
2062825,2
9946657,7
4995446,5
6511075,3
8512073,3
3929143,2
1310779,7
9819361,1
5625074,6
3453157,2
7933979,5
3889379,7
7817327,3
6984428,1
4145012,4
9234724,6
5042848,8
7587421,2
2748609,3
6904088,6
3823318,7
2275601,7
2377765,6
4113586,7
6098030,7
3244118,4
9922256,4
9909225,3
1034171,6
1562891,3
3132770,5
6351078,6
5059238,3
1494258,2
2897602,3
4034031,5
1291063,6
8567924,2
6446875,4
7130508,3
6787023,2
6304133,3
1403564,4
6128174,1
7239506,3
1101821,2
8951466,3
3280120,1
1381631,6
9063075,2
4133833,8
3802885,1
6686757,3
1371498,2
2220898,7
2030916,2
3045369,3
2912681,5
4480290,1
1628312,4
4104078,7
8978315,4
8224165,3
7884349,4
9994702,7
1306848,4
3777774,3
9785745,8
5780665,1
2632385,2
9272269,2
8030531,3
8760605,1
9879146,3
1103509,8
7329718,6
8134517,8
8045453,1
9086143,4
4839990,5
8185080,1
6853376,2
1774571,1
8548230,1
1511960,4
3498144,6
7758588,4
1284478,4
9569722,4
8515295,1
8384280,3
3780578,5
3573878,6
6969840,8
2314420,4
3701183,5
1975405,1
4940245,2
4086960,1
5084396,7
6809028,7
3642287,2
5116450,2
2703264,5
3548250,5
8619859,6
6395832,1
2596101,2
2739019,6
8201188,5
5846510,2
3447202,2
3329379,2
4340129,1
4741454,2
7473979,3
7591524,6
5923078,3
8976228,3
1915571,1
8350262,6
4922089,1
9504798,6
5270434,1
7189967,5
7227591,3
1918959,3
4469334,5
6421422,1
9435214,1
2198437,3
5503508,4
5436887,3
3510566,8
3832362,3
6609938,8
3996813,6
5675175,3
1534654,6
5420098,3
3552828,6
6630672,1
1989937,4
3683316,2
5440135,6
2470290,5
2886902,2
3036721,8
5470647,7
9164100,2
8336974,2
4216990,1
2602764,5
7502670,2
6462182,6
7383436,1
5609795,5
4171567,7
4896802,7
1952068,2
1146042,1
3836735,7
6610075,6
4842618,5
8848305,7
3735759,1
9770988,4
3155754,4
2065644,4
5555107,4
1606324,5
9317370,7
1241550,2
5400183,1
2974972,5
3439003,4
3528304,2
4530260,1
3170757,1
9283971,3
3029110,4
1579154,7
6687952,5
1846531,5
3836607,4
3145190,2
7209178,2
5063597,4
9917085,2
8434251,2
8912846,3
7942168,1
2317827,1
9741681,4
6915960,4
9064654,4
4847748,4
6119130,1
2126598,4
8743443,8
5718242,1
6971678,2
6608808,1
3735616,2
9371118,7
6116444,4
8338514,3
4110555,3
2432055,1
2211530,2
4685667,4
8985884,7
6870722,1
8548765,7
2735107,1
1212058,6
6232921,5
1832180,6
7970980,3
2456820,7
9132535,4
9466769,4
5397308,4
3876917,5
8952660,1
8564204,2
4461787,1
7021104,1
5247394,6
1096874,2
7209467,4
8315218,1
3254023,4
7558923,3
1435505,2
2390783,2
8722123,7
3654229,1
6844111,7
1298343,2
8703391,8
6046979,4
2289045,1
8627945,6
2997529,2
1590925,4
6466415,2
3988099,2
8196013,7
3644478,1
3301566,8
8159889,6
4882844,2
2102905,3
1792196,3
7607677,3
5881436,3
6399245,5
9992344,3
2959553,7
7750421,1
2199125,4
9660864,3
2275904,2
5154198,3
3464492,4
9423298,1
7311952,6
7654715,4
6027519,2
7974469,5
4368820,1
5454417,6
7172954,4
5685009,7
9961291,1
4694866,3
6338443,7
6990265,7
9868319,4
9800217,4
2634149,4
3900019,8
4063481,6
5259441,3
6810778,6
7741626,1
7380506,1
4627403,5
4431170,3
7186385,4
9407514,1
7732964,2
2834620,4
3109975,1
4460522,8
1718890,1
9108157,6
2120242,4
9306954,4
1413011,2
9662488,3
8801851,5
5715602,4
2118959,2
3300296,4
5173055,7
5192288,5
6132201,3
2859415,4
9694555,3
8924099,8
8902349,7
6859760,4
6550817,1
3239189,2
1271705,5
4660583,1
9558546,2
7022929,4
5034697,3
2341931,5
1490685,2
3459935,6
9273482,2
8133748,1
2595847,1
1880694,8
3382910,3
3225790,5
1312311,7
3816196,1
4902890,7
4046012,3
1795414,6
6448322,5
6764939,5
1205840,7
9901838,3
9182818,4
4842993,2
6598474,2
6378124,6
6503487,5
3361369,1
9149525,6
9078762,5
5501712,7
1418234,3
4655161,5
8584905,4
2557467,4
8444875,3
6155933,2
3959172,1
7530311,3
7387226,1
7874002,4
9582194,1
9122667,5
5016807,1
5006284,3
1546680,7
4834325,1
7241837,2
9136219,4
6280754,6
5039601,3
3086552,3
8448663,2
5484917,1
5894844,4
9977112,3
6601857,4
6109414,7
6758275,4
2030530,3
4557186,1
8442254,1
5402568,1
6228231,3
7311804,3
2849304,4
2405098,1
1224541,3
9258398,1
4452035,1
7552004,3
1530027,3
4884691,4
5246978,6
7559453,7
5187678,1
4860264,2
1098882,1
5474212,6
7113095,8
7111756,6
7262938,2
9454605,1
7784168,1
6317146,1
1439937,4
7304568,6
9136900,2
8755193,6
8625478,3
8139964,2
8227545,1
2366991,2
6671391,5
8091056,1
9715508,2
6575011,6
8891720,6
3000646,6
1088446,1
5981448,2
4039424,2
8303710,2
3470244,7
3639948,2
1880320,4
1375630,1
4903055,2
4750315,5
5408817,3
7115914,3
5861334,8
4564590,7
1970541,3
2322265,1
1601430,2
5495936,7
5167933,1
4792434,8
6214573,2
9487477,7
4021387,3
6016797,8
5630803,1
1447163,6
7494108,3
9851090,6
9981439,5
4932819,3
6984292,3
1913069,4
2047629,5
3947027,1
1633986,1
5037518,2
8458858,2
3351351,2
7063940,1
6310781,4
9669659,7
1291947,5
2888242,5
8503642,1
7626938,1
2309680,2
9041795,2
8172371,7
3292161,4
9033582,6
2316301,2
4252014,3
8216162,6
5983523,3
8731186,1
2898455,2
6211498,1
6766973,5
4629059,3
7326615,2
6832420,4
8006849,1
5608814,2
8191333,6
2239913,4
5637696,7
2990354,4
3023822,3
6500332,1
6171645,1
3421379,6
7945137,2
1803745,5
7394961,1
3448351,1
1402009,7
7267310,4
3499422,1
3419291,2
9614906,1
1159189,1
9493421,3
8147765,1
6252908,5
2055884,2
8643525,6
8047825,4
6189653,5
4495554,3
7276273,3
4695426,3
2114819,1
6138591,3
1372261,2
8592674,2
4336869,4
7874494,4
5026063,8
7220694,5
5185664,3
6332315,4
8387020,2
2953039,1
8558047,2
7250164,1
2489848,3
1963783,3
2359396,3
1658094,2
7013317,4
8194213,6
2469093,1
4354989,3
1112367,4
4051243,5
6343846,6
8324518,2
6405299,7
8843256,3
9284382,1
1330761,4
8001853,3
7053698,3
3036492,1
3700732,3
3193127,1
8256674,7
5583544,4
6836570,1
9648298,7
8987384,1
2486234,3
4142396,5
5707584,6
1281124,5
3064840,8
7868628,3
7011751,4
9081743,4
1434439,8
5500408,6
2551051,1
4996199,1
8160672,4
9924034,2
3634671,8
7744594,1
9192662,4
5761268,7
5842615,4
8971746,3
8125635,2
1214027,3
3366687,2
2803910,1
1627911,5
8811467,3
5451258,4
1787075,3
7663422,1
3919155,8
9326790,4
2162817,3
8232851,5
3410390,7
8842989,2
5567792,4
3999304,3
7144214,5
4889175,5
3373950,7
1016489,3
3848022,1
7391339,4
4371498,1
2383391,3
3253273,5
6566585,1
5724893,4
7288599,4
7109490,3
2903281,2
8589663,6
7394014,7
5202297,1
9598376,2
5530353,5
3484625,5
2554838,6
1310016,7
2633981,3
5632407,1
2622370,2
5985610,4
3152009,4
1915728,3
9672152,2
6445876,4
3178466,6
4019778,4
1222576,7
8584874,2
4546367,2
4450213,5
1515700,2
6325374,1
7472608,2
8671982,4
3330402,1
6456330,7
1899381,6
9236554,6
6990783,5
2115525,3
2553581,6
3290760,3
5035124,7
2882999,3
3226789,7
1411668,7
4199188,3
5186172,4
4700456,7
3008645,4
9566802,8
6580763,3
9833851,2
4904111,2
8022297,4
3928148,2
3250384,1
9553929,4
6803177,4
7806854,6
2880925,1
6907101,8
7776101,5
5351849,1
6032603,6
9908403,6
1041636,7
7123097,1
6457016,1
3997091,2
7738613,8
2940984,4
5682574,1
2907307,3
5202051,2
6341564,4
9518435,3
7334502,5
5847005,4
7482714,2
7159517,2
3688954,8
7828618,8
5587144,4
7907476,3
6911623,5
4413800,7
9431624,1
4823924,7
8950925,6
9973962,1
1157928,4
1954520,4
8981889,1
9391231,4
2159642,7
9803348,5
6741713,7
9629101,1
4237365,6
6290466,5
4980346,3
7343279,5
9220784,3
9951138,3
5210901,5
4561857,3
9861945,7
3591660,3
2672307,4
4970173,3
8295707,1
4308286,7
3584124,1
7259738,2
7043531,6
2427624,7
9264204,1
8967625,1
4068874,1
1155641,5
9965129,1
9735234,3
1032068,8
6519299,4
1010446,4
7240575,3
5743936,4
7223938,1
7473502,4
9511707,6
6746208,1
6055387,2
7477557,6
4154051,1
2688471,2
3463517,6
6307097,1
3684939,2
1566231,6
5066140,3
1558295,1
1762662,7
1752891,2
3806722,7
8282567,4
2009798,1
7636337,1
5266890,4
7083101,7
4124655,4
2867175,7
4934199,5
6280265,5
4125384,8
7050270,1
3722161,4
7455444,1
8714765,1
2772493,4
6733010,5
3019892,4
1437714,3
3994989,1
2332818,1
2924480,3
7766379,5
2286932,3
8020363,6
5315456,7
3949054,4
3361963,3
8801253,4
8012470,1
4892783,4
4193519,4
6362308,3
3941134,5
4646012,2
5315139,2
9156737,5
4793889,6
2106899,2
1995537,4
2451762,1
3294642,1
4395177,1
9519293,8
4218242,5
5727648,3
8242587,6
6084229,2
3549487,1
8259614,1
5799296,3
8767354,7
9209677,4
6727477,1
9094782,7
7748953,6
2278150,2
9961218,4
5275990,6
4778756,2
3623741,4
7731542,5
3621782,8
8251314,1
1048321,1
9843112,8
8767557,3
3438612,5
9801062,1
9980880,3
8621086,1
9569771,3
9609816,4
3848596,2
4895977,3
2483965,1
9246000,7
3336645,4
4157580,1
6311637,3
7971673,6
4558422,2
2614750,6
1373910,7
3402314,4
4434387,4
2247611,7
7078621,7
3258169,8
3405072,4
6961416,5
6113168,3
5340150,1
1260303,3
8303101,3
8310188,4
9640503,6
8927822,3
9020346,6
9237944,4
3146325,5
