primary_identifier,next_month_plan
6504706,5
1175738,6
3112039,1
3651976,1
8932144,1
3136993,8
4370183,1
4669473,3
5221252,1
8266878,1
3586170,8
2713847,5
8937390,4
2461650,1
6694423,1
9887579,6
4426179,1
2957461,1
9060346,1
2532590,6
9320663,1
4365639,1
8781830,1
7822141,6
5455986,1
9846653,5
2210268,4
7014920,1
6971055,1
6847886,1
6256313,1
1204272,6
1687158,4
6337872,1
1324975,1
5513702,1
2706404,1
3580959,1
6263728,1
2113672,1
1390101,1
5119108,1
1949303,1
6140467,5
8037047,1
8006342,1
8095372,1
2511704,1
5216363,1
1558751,1
4929533,1
6191127,3
6852753,6
8307807,1
2832254,1
8320902,6
5356962,1
5871018,1
2963545,6
4576628,1
2958101,3
2614982,1
2048847,1
4468799,5
5807306,1
2920788,5
2775664,3
4495015,6
4265712,1
2325498,3
7104613,1
5835284,1
9696565,1
4175000,7
4868508,3
8385863,6
3951612,1
2830582,1
8017610,6
7393024,1
7245821,1
3674927,5
9120683,1
9108388,1
1755743,8
3674938,3
8678678,1
6944410,1
6993086,1
6928089,1
7550577,5
2329685,1
8411105,1
2454053,1
7991669,6
4249579,6
6022542,1
8761570,1
3441720,1
7746519,5
9442941,1
6442978,5
9818091,5
7716635,1
2952455,1
7780669,3
5027380,1
4972132,3
4073079,3
1596480,1
1685270,1
6762028,1
4415365,1
6944474,1
7149843,1
8552951,1
9733672,6
1672661,3
2263862,1
3170800,3
7449588,1
9275473,1
7072881,1
3938831,1
1354993,3
5913682,1
5894117,8
3475094,1
3627044,1
9624651,1
2126224,3
3672317,1
9598771,1
5403318,3
4843689,6
4162645,1
3321136,1
2427912,3
1391999,1
5829811,1
6182650,8
6782467,5
5241645,6
9856989,1
4470802,1
8718191,6
5235645,1
9152598,1
3638435,1
6259994,5
7155422,5
3519126,1
2692386,1
3221452,3
4355459,5
5652029,3
2546905,8
7629251,6
9567264,3
5887363,1
3029460,1
9880278,5
8536133,1
6957423,6
2029049,5
9632635,1
8540149,6
8007569,1
2094239,3
2087175,1
7748582,4
4271343,1
1138355,1
9236402,1
6939151,3
3869807,1
8639687,1
1867693,5
3503545,1
3488315,1
5393807,5
1861669,1
9346950,8
3093450,1
2250951,1
1405017,1
9887485,3
2721683,5
4348324,1
6590205,1
4546295,3
7890114,1
2791513,8
6865490,4
3031047,1
3690843,1
5656619,6
2024708,4
7387256,6
2237764,3
5622632,1
1966823,6
4638811,5
3541332,5
4799022,1
6174327,6
3077748,1
4004351,1
5569003,6
1439536,3
9725758,6
4107332,1
3914392,6
9646365,5
2278396,1
8764354,1
3197666,3
7351424,1
7155751,1
1934001,1
1786779,5
4512114,3
7151207,3
6529320,6
7343263,1
8415006,1
3931158,1
5611049,8
9434803,5
2644248,1
9624083,1
9760983,1
5492656,3
2896127,1
8393177,5
1002777,1
3944342,1
4071075,5
3900315,3
5530629,1
4065207,1
6953461,1
2863818,1
7749882,1
2251316,1
6466904,5
8566151,4
9190747,4
6249805,1
6618788,1
9989708,5
2083205,5
1497328,3
1957777,6
9239418,1
7018678,5
9691900,1
1060082,1
7473939,3
9730860,1
9706328,1
7386547,1
6996677,1
1492991,1
8817962,8
6251427,5
1266775,6
6701208,1
2693522,6
5425042,1
2092699,3
6277537,1
3244887,1
7124319,6
6296978,1
9108878,1
6389170,6
8996178,1
7819028,1
2773639,1
3196075,1
2552198,4
6368451,6
3443282,1
5704787,5
6721754,1
8854125,1
8093320,5
7836533,1
4200898,1
1698340,1
1447921,1
4980406,1
5635115,1
7828295,1
7397781,5
5324248,3
7036251,1
9421236,2
7194136,1
9023724,1
2260848,1
7566842,6
8898449,1
2669066,4
2424639,1
1155797,1
4058703,1
9317802,1
6376783,1
2684768,6
8339776,1
9765243,1
1286615,6
5595184,1
3113973,5
4442080,5
6354306,8
8235754,1
3221404,3
4939499,5
2061672,1
8846283,5
3599041,1
6669063,1
5390907,1
8126045,6
4695200,1
4648958,5
4705331,6
6137233,6
2136909,5
2173144,5
1655171,1
5638082,5
2990608,6
2895388,5
8512081,1
2223940,8
9426138,1
1944885,1
6578934,1
2242042,1
8435431,1
7411898,1
6086625,1
2011978,1
3511466,1
6689649,5
4803420,1
7298049,8
5449631,1
1359206,1
5684189,1
3788587,6
2767490,1
1971636,1
1229104,5
4007735,6
3256564,1
7904992,1
3058532,6
1416272,5
4895768,1
7621119,3
3573830,1
2524313,1
7938960,1
8120180,1
8068534,1
7975886,1
8280788,1
9626171,1
1388588,4
1001886,1
9612652,6
3316919,1
4276238,1
4368507,5
2420662,1
3313006,3
5115497,3
1442501,1
3496280,8
7788441,8
1863675,5
9332566,1
8575640,1
1600785,1
6418677,6
9928047,1
6545843,1
4384045,1
8762833,3
9010400,1
9527274,3
3960386,1
2866682,1
3433090,1
1753472,6
4080740,1
5949887,8
8125727,5
1374895,8
1701838,5
2046379,5
6438973,1
4722012,8
8513195,5
5817195,4
9595256,1
1674873,5
3359270,1
4339654,8
4480247,6
5119171,1
9602766,1
7450724,5
8053093,3
2393468,1
5411044,6
9054676,3
4694206,5
5427864,1
2158332,6
3716824,1
3111656,1
8780719,5
3108216,8
7574162,1
6835607,1
7697787,6
6340540,1
6344144,5
6298440,1
4683707,1
4959148,1
1751595,3
3170337,5
1784892,1
9272318,1
4505078,1
8250309,3
4644618,5
9426698,1
3765127,5
2742437,6
3939824,1
1554558,1
4442955,1
8131396,1
3380444,1
1624042,1
2088687,1
2633519,5
2967162,5
2228482,3
2883342,1
7770220,1
7082758,6
3783929,1
9054759,5
5286667,1
8398184,3
3993251,5
1305586,3
9883900,1
2386573,1
9535428,1
9000161,3
9325556,3
7591992,5
8763580,8
8120083,1
4471173,1
5526299,1
7255761,1
3858053,6
9340490,3
8953788,5
4387462,3
9825954,1
5337513,5
1325382,3
1372546,1
1514252,1
1987780,1
7098433,1
5671731,1
6486027,1
5886385,1
3801696,6
9715110,8
6146567,1
1256082,1
7673406,1
8586602,3
5669093,6
3897383,3
8013856,5
4871311,5
5827528,1
2237408,1
5768774,1
3883221,1
3720671,1
1889077,1
6280123,1
8453354,5
1045653,1
1354840,5
8254361,6
5348125,1
5862110,1
3472150,5
4251633,1
7446264,1
8421144,1
6904073,1
5709852,5
2163400,8
2993365,1
8597953,6
1211663,3
5785507,1
1802258,1
4867693,8
2853706,1
9669583,1
6124879,6
7341344,1
4367389,1
8978948,1
5133226,1
1830084,1
3970960,1
5669452,1
1609728,5
3164045,1
9947609,6
2100997,1
3762464,1
2297573,6
8664573,6
1259832,1
2616732,1
4207090,6
6681899,3
2346919,5
2269763,1
9488366,3
9237039,6
1998160,1
7128784,1
1966271,4
7959014,1
7522857,6
7633735,8
4698109,1
2927252,1
4613372,1
8348459,1
7778079,3
6714772,1
5075888,1
4744748,1
6182326,1
5818598,1
6968960,5
3143121,3
8578724,1
1751827,3
6543777,1
8568760,1
8762087,1
4912443,1
7620543,6
1040728,5
8186120,1
3286202,1
9046815,5
9555420,1
8444611,5
4740534,8
2116587,6
9916588,1
1458172,3
3352998,1
7622917,1
9762675,1
1895933,8
3156325,1
8902257,5
7304526,1
3360560,1
6704694,1
9366123,1
8693886,5
7318737,3
3097088,1
6975220,1
1255346,1
4453208,6
6985592,7
2566177,1
8844073,1
8471253,1
8160330,3
2617592,1
8804374,6
5185903,1
5125903,5
7787809,6
4692943,1
7627024,3
2945177,1
2746142,1
2816618,1
3884431,6
5172759,1
1583171,1
8080081,1
7263779,1
7069708,3
1566753,4
4300796,1
3939869,6
2524870,3
7264010,1
4992964,1
1895725,1
4713898,1
4900360,1
1258233,5
4931364,8
9627420,5
2686890,5
8753183,1
8736880,3
5448080,6
3222998,6
3106558,1
6323523,5
1019642,6
8034081,1
2121098,1
2764662,3
8464623,3
3748929,1
8308832,1
3577526,1
8162304,6
7723510,5
8968180,1
7805802,1
2824738,8
7892150,5
5324109,6
6131016,1
8097106,1
7466256,5
3432258,1
4450833,5
5658590,1
2871399,1
5658547,1
2952699,1
1292840,1
6769256,1
5590794,6
9777049,3
6009807,1
3872031,6
8718979,5
1434701,5
8040649,6
6153286,1
9397510,4
4555283,8
2064431,1
1117648,6
3485538,1
7016586,1
6402963,1
7354922,1
6316265,3
1160364,1
9040115,1
3415763,6
1152329,1
7096420,3
3652538,1
3828414,1
4383260,4
7389542,8
1048998,1
2237614,6
4919478,1
6783176,1
9663289,1
2281931,1
5161328,1
2556259,1
4004733,6
4271900,1
7764116,5
2672298,5
8776307,6
2877748,1
2254167,1
5856796,1
3654905,5
5867655,1
8258308,1
6512308,1
2015340,6
5513122,1
1942111,5
7639689,1
8640789,6
5962712,1
2693880,1
4176500,1
4721260,5
9949837,1
4157662,1
6130543,6
3435519,3
1454264,3
1322865,1
7569930,1
6119249,4
3071847,1
5205549,5
4867304,1
1846282,1
4729047,8
4757658,1
3329937,5
2682855,1
1280146,6
3457386,6
6539876,3
1188584,1
2229271,5
8470484,1
8094568,6
1822866,1
1661056,6
1232469,1
2545531,6
5274997,1
5803984,1
4156707,1
1432599,1
1734956,8
3756779,1
2057715,1
1315972,5
6507194,1
2151331,1
1284106,1
5967853,1
7898103,5
4057921,5
6502128,3
8815198,1
5282997,1
2982583,6
8127702,8
7711174,5
8449037,6
3479447,3
6683638,8
7521140,1
3936999,1
8538221,3
9940382,1
9762753,1
7284486,1
1736781,1
4167630,1
3008199,1
5894892,1
9674746,5
5288888,5
9134239,5
3741122,3
6592486,1
7168904,1
8845366,1
9285370,1
7110293,1
9576287,5
8178171,1
8686880,1
8829281,4
6678319,1
1974237,1
2421890,5
5586005,1
3928418,1
5883526,3
7170016,1
4186571,1
7926346,1
3115369,1
8279090,1
6469019,4
9858577,1
4719043,5
7673173,6
1490833,6
5319693,1
2393507,6
8703921,1
1923392,8
8228508,3
6662514,6
4485763,6
4836100,1
2816376,6
9915285,1
9009342,8
3467921,1
9461844,6
3676321,1
1356190,1
3194038,5
9371903,1
1604609,1
8664804,1
9223341,5
6335994,1
2216515,1
2990622,3
1332029,8
8293855,3
4791765,1
4947622,5
8636139,1
1282004,1
3421133,1
2430446,1
9180188,1
3469525,1
6958121,1
8814230,4
5036929,1
7480536,1
2895098,1
9510622,1
9039442,6
2267371,1
3580928,4
1172674,6
7335619,1
6511318,5
8640221,1
2680770,6
1751278,4
4478514,1
6239701,5
6694510,5
5026807,1
9335789,1
2763128,1
2204258,1
6380189,3
9630834,1
5811674,1
3525385,1
1640005,3
3969986,1
8092047,1
4111746,1
2940321,1
3748096,1
9537415,8
4144523,1
7818447,6
7569784,3
3622036,1
2081025,1
4093004,1
8137449,1
5767114,1
3036745,1
6067896,1
1510140,1
2062461,6
1163055,1
1949604,1
1474541,4
6934280,1
5854276,1
5853240,5
5781329,1
8600364,1
7913541,1
3171804,8
5115022,1
7110014,6
1225702,1
6532115,1
6615532,3
1559108,8
8894971,1
5904940,1
9027549,1
3160181,8
1352049,3
4050637,8
9663318,1
4139673,6
2960993,1
9709014,1
6553628,1
9404418,1
8593600,1
9724874,1
1464296,1
2545980,6
5836874,1
4386516,5
3314287,1
2506408,1
4811346,5
5480406,6
1056808,5
5371839,1
1473306,6
2570670,8
4652901,1
5756644,1
7553648,1
4026620,1
1704222,5
1291291,5
7341481,1
6364159,1
8972778,1
6465092,8
6849052,6
5616287,1
4374015,1
2683787,1
7730237,1
7712476,8
5421459,1
4847450,8
2172055,4
2252599,1
3567763,1
8076750,4
8252506,1
1854532,8
9022604,5
5554221,1
3096569,3
7434892,1
6823707,5
4907467,3
5965357,1
7152553,8
3429081,1
6925687,4
1863053,1
1819976,1
9764723,1
3783734,1
7553293,1
6917634,1
1439462,3
6669201,3
9185436,1
7069576,5
4617163,1
5118470,1
5390835,6
5972572,1
1164413,1
2812587,1
5937144,1
6136442,1
3618596,5
3743834,1
4439620,6
8913967,5
7700564,5
1629103,3
4983912,1
2602359,1
7045925,1
1356298,1
3864356,1
9252963,1
5782980,1
3012617,1
2089975,5
4744162,1
1382321,1
8200188,1
6027941,6
2366677,1
4008370,3
7484466,1
9532567,1
2456211,8
3676414,1
1856167,1
8631906,1
1325747,1
7191979,1
3754900,1
9545549,1
4219275,1
4662273,1
1122957,8
8320127,1
7027312,1
1371947,1
5372218,1
3879659,1
2345907,6
6732369,1
8715398,3
2299567,1
2563602,6
5214767,5
8360587,5
7772910,1
6517612,4
9495579,1
5090507,1
2717618,1
3316401,1
8484006,1
7653926,1
3458417,1
3920003,5
1629690,1
5863503,1
2919238,1
3988759,1
7254706,6
3057815,6
4247784,1
6211584,5
4672100,1
9048287,6
5129813,3
6455710,5
2333858,1
6240553,3
8963826,5
6999523,3
6810797,1
3748120,6
5906184,5
8848337,5
2451389,1
2814967,5
8738645,1
1743998,1
2761609,1
1724376,1
6685006,6
5266980,1
5069225,6
2775542,1
9261861,6
9641995,1
9630857,1
3860065,1
2493434,3
9305275,1
2461473,3
9112304,3
2721778,3
2960687,1
2754803,1
4115824,5
3361537,1
6579971,5
4160905,1
6090464,3
4298483,1
8190664,1
6428389,5
5195675,1
5101331,5
1355880,6
8092729,3
8654570,6
2838318,1
8296508,5
5861664,1
3863130,3
3542815,6
3717835,6
2297274,6
3919570,1
7207783,1
6916939,3
6371378,3
5919333,1
2733646,5
9303339,1
8717811,3
2057864,1
4239974,6
6273113,8
1017100,1
9454511,3
6593466,5
5512832,1
1469005,6
7464803,5
8580106,6
6682669,1
8713072,6
2232153,1
5423780,5
1067217,4
8286341,6
2760431,1
3948841,5
3044020,1
9284235,5
1957371,1
7594298,1
1586123,5
9786429,1
3213906,1
9832775,1
4925637,6
4795850,6
5599951,1
8107522,1
5421127,1
5621517,3
6800058,1
4916781,1
3574816,1
5739511,1
3663757,1
5287984,1
1013913,5
7772319,1
2328276,1
8480185,1
4991990,3
4186540,1
5220374,1
3718918,1
5994453,6
8621654,1
5022315,8
1714122,6
7136333,1
7377958,1
2899044,1
1377815,1
1178839,1
1579413,5
5758877,2
2647297,1
4589117,3
9709159,1
7528773,1
2307486,5
8119061,1
6568305,6
2562145,2
1819641,3
5287207,8
7792008,8
7763228,1
7624961,6
6299292,1
5921811,6
4986026,1
5759986,1
6326634,1
5077035,6
5644124,6
2111163,1
6112685,1
4375399,1
8362415,1
6368930,1
3186530,3
5195806,1
2613768,1
4105708,1
4386252,5
7651807,5
5833474,1
2647093,1
2569499,1
1977426,1
1579011,1
8113016,1
4989041,1
6062305,3
8035664,1
3682041,1
3259739,5
9589446,1
8212862,1
8399418,3
1450540,3
9375691,1
8973734,1
3957170,1
9629482,1
2261872,1
9223362,4
5631497,1
9333571,6
3406150,1
6951672,1
2940580,3
5223050,1
1302032,1
4571900,3
3496582,5
9517366,1
1996499,3
2796745,3
3969848,6
1027728,1
3125656,1
2676528,5
2299929,1
2601710,1
1220757,1
7291761,1
4735966,8
8698562,1
6919442,1
8858506,3
8292069,3
5918994,1
5542882,1
5303306,1
5372330,5
4322437,1
4450360,1
4246847,6
9947895,1
5775744,1
9574825,6
1295243,1
2756762,4
5618692,1
8666118,1
7589186,1
3548790,1
9422403,1
5591905,3
7808312,1
5866924,1
8257564,1
4028636,3
2934840,1
2768719,1
1553009,1
7805102,1
3065221,1
2176099,1
2636432,1
9050803,8
8990841,5
9499913,1
5996662,1
8170869,1
9606611,1
9940400,1
6245092,1
4890642,3
5568161,6
5425069,1
9030582,1
4424375,1
8251701,1
6683730,1
9471590,1
8577702,3
8330264,6
6323476,1
6949161,1
9226769,4
2062825,5
9946657,1
4995446,5
6511075,1
8512073,3
3929143,1
1310779,1
9819361,1
5625074,1
3453157,1
7933979,5
3889379,6
7817327,1
6984428,1
4145012,1
9234724,1
5042848,6
7587421,1
2748609,1
6904088,1
3823318,6
2275601,6
2377765,5
4113586,1
6098030,1
3244118,1
9922256,3
9909225,1
1034171,6
1562891,1
3132770,5
6351078,1
5059238,5
1494258,1
2897602,3
4034031,6
1291063,5
8567924,3
6446875,3
7130508,1
6787023,1
6304133,1
1403564,1
6128174,4
7239506,8
1101821,5
8951466,3
3280120,1
1381631,5
9063075,1
4133833,3
3802885,1
6686757,5
1371498,1
2220898,5
2030916,6
3045369,1
2912681,5
4480290,1
1628312,3
4104078,6
8978315,3
8224165,1
7884349,1
9994702,8
1306848,6
3777774,5
9785745,6
5780665,1
2632385,3
9272269,1
8030531,1
8760605,1
9879146,8
1103509,6
7329718,5
8134517,8
8045453,3
9086143,1
4839990,1
8185080,1
6853376,1
1774571,1
8548230,1
1511960,6
3498144,6
7758588,3
1284478,1
9569722,1
8515295,3
8384280,1
3780578,1
3573878,5
6969840,6
2314420,3
3701183,1
1975405,4
4940245,1
4086960,1
5084396,6
6809028,8
3642287,1
5116450,1
2703264,6
3548250,8
8619859,5
6395832,1
2596101,5
2739019,5
8201188,3
5846510,1
3447202,1
3329379,3
4340129,3
4741454,1
7473979,3
7591524,6
5923078,1
8976228,1
1915571,1
8350262,1
4922089,1
9504798,5
5270434,1
7189967,5
7227591,1
1918959,1
4469334,1
6421422,1
9435214,1
2198437,3
5503508,1
5436887,1
3510566,5
3832362,1
6609938,1
3996813,6
5675175,1
1534654,5
5420098,1
3552828,1
6630672,3
1989937,3
3683316,1
5440135,1
2470290,6
2886902,1
3036721,4
5470647,6
9164100,1
8336974,5
4216990,1
2602764,1
7502670,5
6462182,1
7383436,1
5609795,1
4171567,1
4896802,6
1952068,6
1146042,1
3836735,6
6610075,1
4842618,5
8848305,5
3735759,1
9770988,3
3155754,1
2065644,1
5555107,1
1606324,6
9317370,6
1241550,1
5400183,3
2974972,5
3439003,3
3528304,1
4530260,1
3170757,4
9283971,3
3029110,3
1579154,1
6687952,1
1846531,1
3836607,3
3145190,1
7209178,1
5063597,3
9917085,1
8434251,1
8912846,6
7942168,1
2317827,1
9741681,3
6915960,1
9064654,1
4847748,3
6119130,1
2126598,4
8743443,5
5718242,1
6971678,1
6608808,1
3735616,6
9371118,8
6116444,3
8338514,3
4110555,4
2432055,1
2211530,1
4685667,1
8985884,6
6870722,1
8548765,1
2735107,5
1212058,6
6232921,1
1832180,5
7970980,1
2456820,5
9132535,3
9466769,3
5397308,1
3876917,1
8952660,1
8564204,1
4461787,3
7021104,1
5247394,6
1096874,1
7209467,8
8315218,1
3254023,8
7558923,1
1435505,1
2390783,1
8722123,1
3654229,6
6844111,1
1298343,1
8703391,6
6046979,1
2289045,1
8627945,1
2997529,1
1590925,1
6466415,3
3988099,3
8196013,8
3644478,1
3301566,8
8159889,1
4882844,5
2102905,1
1792196,4
7607677,1
5881436,1
6399245,8
9992344,1
2959553,6
7750421,1
2199125,1
9660864,1
2275904,1
5154198,3
3464492,1
9423298,1
7311952,1
7654715,4
6027519,1
7974469,6
4368820,1
5454417,1
7172954,1
5685009,6
9961291,1
4694866,1
6338443,6
6990265,1
9868319,1
9800217,1
2634149,3
3900019,1
4063481,6
5259441,5
6810778,1
7741626,1
7380506,1
4627403,1
4431170,1
7186385,1
9407514,1
7732964,5
2834620,1
3109975,1
4460522,8
1718890,1
9108157,5
2120242,1
9306954,1
1413011,5
9662488,1
8801851,8
5715602,1
2118959,1
3300296,4
5173055,1
5192288,5
6132201,1
2859415,1
9694555,1
8924099,8
8902349,6
6859760,1
6550817,1
3239189,1
1271705,8
4660583,6
9558546,1
7022929,4
5034697,6
2341931,5
1490685,1
3459935,6
9273482,1
8133748,1
2595847,1
1880694,6
3382910,3
3225790,5
1312311,1
3816196,1
4902890,6
4046012,1
1795414,5
6448322,5
6764939,6
1205840,8
9901838,5
9182818,1
4842993,1
6598474,1
6378124,6
6503487,5
3361369,1
9149525,5
9078762,1
5501712,5
1418234,1
4655161,6
8584905,5
2557467,1
8444875,4
6155933,1
3959172,1
7530311,1
7387226,1
7874002,1
9582194,1
9122667,6
5016807,5
5006284,1
1546680,6
4834325,1
7241837,1
9136219,3
6280754,6
5039601,1
3086552,1
8448663,8
5484917,6
5894844,4
9977112,1
6601857,1
6109414,8
6758275,1
2030530,1
4557186,1
8442254,1
5402568,1
6228231,8
7311804,1
2849304,3
2405098,1
1224541,1
9258398,1
4452035,1
7552004,3
1530027,3
4884691,1
5246978,6
7559453,6
5187678,1
4860264,1
1098882,1
5474212,1
7113095,5
7111756,5
7262938,1
9454605,1
7784168,1
6317146,1
1439937,6
7304568,5
9136900,1
8755193,1
8625478,5
8139964,3
8227545,4
2366991,1
6671391,5
8091056,1
9715508,1
6575011,6
8891720,8
3000646,1
1088446,1
5981448,1
4039424,3
8303710,1
3470244,1
3639948,1
1880320,1
1375630,1
4903055,1
4750315,1
5408817,3
7115914,1
5861334,6
4564590,5
1970541,1
2322265,1
1601430,1
5495936,6
5167933,5
4792434,6
6214573,1
9487477,5
4021387,3
6016797,6
5630803,1
1447163,5
7494108,3
9851090,5
9981439,5
4932819,1
6984292,8
1913069,1
2047629,1
3947027,1
1633986,1
5037518,4
8458858,5
3351351,1
7063940,1
6310781,3
9669659,6
1291947,1
2888242,5
8503642,1
7626938,1
2309680,1
9041795,1
8172371,6
3292161,1
9033582,1
2316301,1
4252014,1
8216162,5
5983523,1
8731186,1
2898455,1
6211498,1
6766973,1
4629059,5
7326615,1
6832420,1
8006849,5
5608814,1
8191333,1
2239913,3
5637696,1
2990354,1
3023822,8
6500332,3
6171645,1
3421379,5
7945137,1
1803745,6
7394961,1
3448351,1
1402009,1
7267310,3
3499422,1
3419291,1
9614906,1
1159189,1
9493421,1
8147765,1
6252908,1
2055884,1
8643525,5
8047825,1
6189653,6
4495554,1
7276273,1
4695426,1
2114819,5
6138591,5
1372261,1
8592674,1
4336869,5
7874494,3
5026063,8
7220694,5
5185664,1
6332315,1
8387020,1
2953039,1
8558047,1
7250164,1
2489848,1
1963783,1
2359396,1
1658094,1
7013317,5
8194213,6
2469093,1
4354989,1
1112367,1
4051243,1
6343846,5
8324518,1
6405299,1
8843256,5
9284382,1
1330761,3
8001853,1
7053698,5
3036492,1
3700732,1
3193127,1
8256674,5
5583544,1
6836570,8
9648298,1
8987384,1
2486234,1
4142396,5
5707584,6
1281124,1
3064840,1
7868628,1
7011751,6
9081743,1
1434439,6
5500408,1
2551051,1
4996199,3
8160672,1
9924034,1
3634671,5
7744594,1
9192662,3
5761268,6
5842615,1
8971746,1
8125635,1
1214027,1
3366687,1
2803910,1
1627911,5
8811467,1
5451258,5
1787075,1
7663422,3
3919155,8
9326790,3
2162817,1
8232851,6
3410390,1
8842989,1
5567792,3
3999304,4
7144214,5
4889175,8
3373950,1
1016489,5
3848022,1
7391339,1
4371498,1
2383391,1
3253273,5
6566585,1
5724893,4
7288599,1
7109490,3
2903281,1
8589663,5
7394014,5
5202297,1
9598376,1
5530353,1
3484625,5
2554838,6
1310016,1
2633981,1
5632407,1
2622370,1
5985610,3
3152009,1
1915728,1
9672152,3
6445876,3
3178466,6
4019778,5
1222576,6
8584874,1
4546367,3
4450213,6
1515700,3
6325374,8
7472608,1
8671982,1
3330402,1
6456330,1
1899381,6
9236554,8
6990783,5
2115525,1
2553581,6
3290760,1
5035124,1
2882999,1
3226789,1
1411668,6
4199188,1
5186172,1
4700456,8
3008645,8
9566802,6
6580763,1
9833851,1
4904111,5
8022297,1
3928148,1
3250384,1
9553929,1
6803177,3
7806854,1
2880925,1
6907101,6
7776101,1
5351849,1
6032603,1
9908403,1
1041636,1
7123097,1
6457016,1
3997091,5
7738613,1
2940984,3
5682574,1
2907307,6
5202051,1
6341564,3
9518435,1
7334502,8
5847005,6
7482714,1
7159517,5
3688954,8
7828618,1
5587144,3
7907476,1
6911623,1
4413800,1
9431624,1
4823924,8
8950925,6
9973962,1
1157928,1
1954520,1
8981889,1
9391231,1
2159642,6
9803348,1
6741713,5
9629101,1
4237365,6
6290466,5
4980346,1
7343279,6
9220784,1
9951138,1
5210901,6
4561857,1
9861945,5
3591660,4
2672307,3
4970173,4
8295707,1
4308286,8
3584124,1
7259738,5
7043531,1
2427624,1
9264204,1
8967625,1
4068874,1
1155641,5
9965129,1
9735234,6
1032068,1
6519299,1
1010446,1
7240575,1
5743936,1
7223938,1
7473502,1
9511707,1
6746208,1
6055387,1
7477557,5
4154051,1
2688471,3
3463517,5
6307097,1
3684939,8
1566231,6
5066140,1
1558295,1
1762662,5
1752891,1
3806722,6
8282567,3
2009798,1
7636337,1
5266890,1
7083101,5
4124655,1
2867175,6
4934199,1
6280265,6
4125384,5
7050270,1
3722161,3
7455444,1
8714765,1
2772493,3
6733010,1
3019892,3
1437714,1
3994989,1
2332818,1
2924480,4
7766379,6
2286932,1
8020363,5
5315456,8
3949054,1
3361963,1
8801253,1
8012470,1
4892783,4
4193519,1
6362308,1
3941134,1
4646012,6
5315139,1
9156737,5
4793889,6
2106899,5
1995537,1
2451762,1
3294642,1
4395177,1
9519293,8
4218242,5
5727648,3
8242587,5
6084229,5
3549487,3
8259614,1
5799296,1
8767354,5
9209677,3
6727477,1
9094782,1
7748953,5
2278150,1
9961218,1
5275990,6
4778756,5
3623741,5
7731542,1
3621782,6
8251314,5
1048321,1
9843112,6
8767557,6
3438612,1
9801062,3
9980880,1
8621086,1
9569771,1
9609816,4
3848596,1
4895977,1
2483965,1
9246000,6
3336645,1
4157580,1
6311637,1
7971673,1
4558422,1
2614750,8
1373910,1
3402314,1
4434387,4
2247611,5
7078621,5
3258169,8
3405072,5
6961416,5
6113168,1
5340150,1
1260303,1
8303101,3
8310188,1
9640503,6
8927822,1
9020346,6
9237944,1
3146325,5
